m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3595
    m0    m12      Xsec     n_sig    n_sb    n_sig_sl   n_sb_sl  n_sig_ldp  n_sb_ldp
   470    180       8.658     48    152     16     34      7     66
   470    190       6.801     92    160     19     34     18     70
   470    200       5.359     92    189     22     33     15     85
   470    210       4.264    124    169     19     53     28     86
   470    220       3.424    115    190     39     59     20     86
   470    230       2.784    181    191     52     57     37    107
   470    240       2.270    181    171     57     59     26     99
   470    250       1.864    208    172     47     67     39    128
   470    260       1.548    231    200     79     71     47    118
   470    270       1.228    336    187    112    105     62    121
   470    280       1.046    353    181    137     77     58    108
   470    290       0.881    437    164    148     87     80     98
   470    300       0.741    439    161    159     75     75     85
   470    310       0.629    536    165    206     82     76     87
   470    320       0.537    530    125    206     68     80     89
   470    330       0.454    579    186    216     82     97    101
   470    340       0.391    609    136    246     58    108    121
   470    350       0.334    630    124    268     62    113     80
   470    360       0.280    638    104    221     41    104     72
   470    370       0.246    606    102    243     44    100     63
   470    380       0.211    652     91    248     51     94     73
   470    390       0.179    636     66    225     43    103     77
   470    400       0.155    602    111    195     37    101     54
   470    410       0.136    644     92    203     21     96     50
   470    420       0.117    573     72    218     32    117     41
   470    430       0.102    611     67    196     31    103     62
   470    440       0.089    645     70    212     28    112     45
   470    450       0.078    610     61    179     30    100     40
   480    100     183.400      2     18      0      5      0     10
   480    110      94.440      4     29      2      4      2     20
   480    120      57.840     12     53      3      6      5     27
   480    130      37.980     19     73      0      9      8     34
   480    140      26.350     20     86      2     16      7     35
   480    150      19.420     27     98      8     15      9     39
   480    160      14.380     39    112      5     24      6     58
   480    170      10.900     45    123      8     27      9     73
   480    180       8.471     65    133      7     36     11     63
   480    190       6.562     57    172     14     37     15     77
   480    200       5.199     86    174     21     28      8     70
   480    210       4.147    112    171     31     41     21     92
   480    220       3.352    137    189     27     52     31    101
   480    230       2.714    136    195     32     43     24     99
   480    240       2.216    178    215     45     68     26     88
   480    250       1.820    168    172     57     73     31    136
   480    260       1.491    235    167     85     62     36     76
   480    270       1.194    289    180    128     85     52    103
   480    280       1.026    361    181    134    103     58    101
   480    290       0.855    393    180    132     85     60    119
   480    300       0.726    429    152    133     69     64    112
   480    310       0.616    511    143    194     93     65     77
   480    320       0.523    508    127    215     83     90     97
   480    330       0.445    627    148    232     62    121    102
   480    340       0.380    630    139    248     56     99     89
   480    350       0.326    666    147    227     49    112     91
   480    360       0.277    616    108    233     57    104     74
   480    370       0.236    656     96    227     41    109     77
   480    380       0.205    584    104    246     40    108     67
   480    390       0.177    631     90    246     36    108     66
   480    400       0.153    611    102    201     38    108     74
   480    410       0.132    655     77    231     34    111     45
   480    420       0.116    587     76    220     35    111     52
   480    430       0.100    634     79    223     35    108     54
   480    440       0.088    588     81    211     26     83     44
   480    450       0.076    596     82    192     19     97     42
   490    100     172.200      2     16      3      1      2     12
   490    110      91.530      4     25      0      3      1     20
   490    120      56.140     13     53      3      4      3     27
   490    130      37.430     16     68      5      9      3     24
   490    140      26.170     23     52      7      7      5     29
   490    150      19.010     34    103      2      9      8     50
   490    160      14.110     29    120      7     19      8     59
   490    170      10.710     46    116     11     25      7     57
   490    180       8.247     57    146     10     38      7     72
   490    190       6.428     55    164     14     53      8     63
   490    200       5.134     80    167     13     37     14     80
   490    210       4.076     95    186     24     37     22     83
   490    220       3.262    129    174     22     44     26     95
   490    230       2.672    140    203     39     43     17    112
   490    240       2.167    141    198     33     61     35    111
   490    250       1.773    164    192     65     60     43     77
   490    260       1.452    211    186     61     60     38    114
   490    270       1.221    263    191     83     71     42    120
   490    280       0.981    340    169    149    103     60    120
   490    290       0.842    411    173    138     79     52    101
   490    300       0.707    444    147    156     90     85    109
   490    310       0.597    455    128    150     55     77    103
   490    320       0.508    490    148    226     63     80     76
   490    330       0.436    557    177    233     68     99    110
   490    340       0.371    597    158    262     48    114     90
   490    350       0.319    646    121    236     60    105     87
   490    360       0.273    616    125    225     59    100     65
   490    370       0.235    643    110    233     40    100     80
   490    380       0.201    629    105    196     39     96     81
   490    390       0.174    601    100    232     31    116     73
   490    400       0.152    662     93    209     27     92     47
   490    410       0.130    599     90    230     27    108     53
   490    420       0.112    601     81    208     29    110     66
   490    430       0.098    616     65    183     30    103     50
   490    440       0.086    589     74    199     26     85     44
   490    450       0.074    608     73    203     27    116     42
   500    100     168.400      7     19      1      5      1     17
   500    110      89.430     12     35      1      2      2     19
   500    120      55.490     10     44      1      6      4     28
   500    130      36.360     14     67      3      8      3     27
   500    140      25.540     26     86      6     15      6     41
   500    150      18.610     27    102      6     20      8     46
   500    160      13.850     36    113      8     16      7     41
   500    170      10.380     52    141      9     26     12     59
   500    180       8.055     46    130     15     40     12     65
   500    190       6.229     81    152     15     32      8     71
   500    200       4.963    105    160     17     43     22     96
   500    210       3.977     97    164     18     56     19     98
   500    220       3.211    119    174     38     43     21     97
   500    230       2.591    152    178     34     57     30    104
   500    240       2.118    128    172     49     65     41     91
   500    250       1.725    146    201     50     69     32     99
   500    260       1.427    220    181     74     81     41     94
   500    270       1.187    244    165     75     77     44    114
   500    280       0.962    328    188    128     87     67    121
   500    290       0.818    367    174    168     91     61    105
   500    300       0.690    433    163    156     83     71    111
   500    310       0.589    407    172    179     57     84     92
   500    320       0.496    497    145    223     68     82    111
   500    330       0.423    617    159    257     65     92     99
   500    340       0.361    570    143    236     64     88    109
   500    350       0.315    664    136    259     60    122     90
   500    360       0.269    617    125    263     61    104     78
   500    370       0.227    621    111    245     51    111     79
   500    380       0.198    642    119    242     40    114     69
   500    390       0.173    602    110    214     40    112     64
   500    400       0.149    596     84    236     40    101     68
   500    410       0.129    643     83    212     34    101     68
   500    420       0.111    635     78    196     26     99     54
   500    430       0.096    609     81    213     34    102     57
   500    440       0.085    605     74    221     23    113     43
   500    450       0.075    571     72    226     19    105     51
   510    100     164.900      2     16      2      3      1     15
   510    110      87.500     13     44      0      8      0     27
   510    120      53.880     10     54      2      6      3     22
   510    130      35.380     17     62      2     14      2     46
   510    140      25.020     27     80      2      6      1     36
   510    150      18.140     28     98      8     14      7     49
   510    160      13.420     31    134      8     15      5     59
   510    170      10.130     47    133      4     28      2     66
   510    180       7.859     52    125      7     26      9     75
   510    190       6.174     66    164     14     35     17     72
   510    200       4.834     56    163     17     43     19     71
   510    210       3.917     92    184     23     37     19     85
   510    220       3.084    126    189     27     65     15     98
   510    230       2.509    155    169     34     64     27     94
   510    240       2.052    157    189     42     62     27    103
   510    250       1.707    164    187     59     58     31    109
   510    260       1.403    179    195     62     66     48    106
   510    270       1.159    224    191     85     56     40    121
   510    280       0.970    272    153     98     71     71    126
   510    290       0.798    348    148    158     88     63    115
   510    300       0.674    418    150    196     89     74     80
   510    310       0.576    449    151    181     77     84     77
   510    330       0.422    547    148    226     98    120    123
   510    340       0.356    618    160    265     72    106     91
   510    350       0.304    604    140    264     69    109    105
   510    360       0.264    678    124    248     62    124     81
   510    370       0.224    641    103    238     39    104     76
   510    380       0.196    673    121    245     33    109     61
   510    390       0.167    645     92    215     53    120     71
   510    400       0.145    619     93    239     32    114     65
   510    410       0.126    622     83    219     36    100     48
   510    420       0.109    638     75    222     19    111     50
   510    430       0.096    598     86    203     20    107     57
   510    440       0.083    584     71    202     30    109     49
   510    450       0.073    606     84    186     27     94     62
   520    100     162.300      2     23      1      2      0      9
   520    110      88.290      8     32      2      4      1     19
   520    120      53.130      9     36      2      8      2     23
   520    130      34.850     14     61      2     11      6     43
   520    140      24.460     17     84      6     10      3     41
   520    150      17.720     30    101      6     20      8     51
   520    160      13.230     44    112      7     18     11     51
   520    170       9.984     45    145     12     21     13     53
   520    180       7.689     58    136     10     28      5     65
   520    190       6.025     58    145     16     26     18     81
   520    200       4.729     72    154     23     31     13     83
   520    210       3.803    108    167     20     44     18     82
   520    220       3.065    129    191     20     50     19     92
   520    230       2.467    162    187     37     52     30     88
   520    240       2.015    119    186     52     58     24     99
   520    250       1.674    177    189     62     66     32    114
   520    260       1.374    179    166     57     66     39    115
   520    270       1.133    227    168     75     62     46    103
   520    280       0.951    252    182    102     78     49     99
   520    290       0.807    314    172    126     91     46     78
   520    300       0.657    420    156    160     85     71    112
   520    310       0.560    422    135    178     66     73     93
   520    320       0.481    429    140    205     64     85     91
   520    330       0.407    549    160    222     98    119    110
   520    340       0.347    577    136    265     68    131     90
   520    350       0.296    624    143    267     65    105    116
   520    360       0.257    685    116    256     59    120     93
   520    370       0.222    634    129    311     45    101     94
   520    380       0.192    633     85    244     43    109     75
   520    390       0.164    583    110    250     38     99     78
   520    400       0.144    637     77    206     27    105     72
   520    410       0.123    610     77    233     32    118     53
   520    420       0.108    579     73    244     24     92     53
   520    430       0.094    629     72    246     25     78     55
   520    440       0.082    592     63    212     26     98     56
   520    450       0.072    617     62    203     21    125     41
   530    100     156.000      3     16      0      2      0      7
   530    110      85.920      3     36      1      5      2     23
   530    120      52.080     11     41      0     10      2     27
   530    130      34.460     18     61      1     10      5     32
   530    140      24.150     18     76      2      6      3     39
   530    150      17.330     29     82      5     12      6     49
   530    160      12.840     39    102      5     22      7     66
   530    170       9.823     60    116      7     19     12     74
   530    180       7.556     57    152      6     29     18     64
   530    190       5.891     53    136     11     26     15     76
   530    200       4.644     87    162     11     30     14     81
   530    210       3.714    101    184     26     43     21     75
   530    220       2.984    118    162     24     59     24     88
   530    230       2.394    154    191     37     44     28    104
   530    240       1.958    149    159     49     55     17    109
   530    250       1.617    191    195     46     56     23     98
   530    260       1.344    161    152     50     62     26    107
   530    270       1.123    222    178     61     68     42     89
   530    280       0.935    234    142     99     73     52    102
   530    290       0.788    290    190     82     70     50    103
   530    300       0.637    379    171    162     83     65     93
   530    310       0.546    403    156    154     74     87     88
   530    320       0.464    445    133    200     60     89     83
   530    330       0.400    548    151    269     98    104    111
   530    340       0.345    539    164    231     76    111    103
   530    350       0.292    601    146    278     65     86    111
   530    360       0.250    637    149    312     56    113     89
   530    370       0.217    640    112    249     53    103     95
   530    380       0.187    661     96    230     52    100     70
   530    390       0.163    643     77    260     40    115     61
   530    400       0.141    621     95    222     41     91     63
   530    410       0.122    624     75    230     39    118     56
   530    420       0.105    621     83    223     31    106     45
   530    430       0.093    627     82    192     33    132     53
   530    440       0.081    604     79    234     28    100     64
   530    450       0.071    552     77    207     29     98     47
   540    100     152.400      2     19      1      3      1     10
   540    110      81.780      5     29      0      2      6     20
   540    120      50.830     10     50      2     11      5     25
   540    130      33.610     18     71      3      7      2     23
   540    140      23.470     19     71      3      9      5     41
   540    150      17.090     33     92      3     20      4     45
   540    160      12.490     31    130      5     17     12     47
   540    170       9.508     44    143      9     27      7     66
   540    180       7.362     51    155     14     27      9     73
   540    190       5.713     72    147     14     33     12     74
   540    200       4.534     72    174     18     53     22     82
   540    210       3.610    108    169     24     28     15     88
   540    220       2.925    119    160     33     42     19     90
   540    230       2.353    145    162     30     55     21     95
   540    240       1.925    122    179     40     71     27     89
   540    250       1.585    171    170     53     60     35    119
   540    260       1.320    187    184     77     75     39    119
   540    270       1.095    193    196     70     62     50    126
   540    280       0.912    256    147    103     69     55    112
   540    290       0.773    289    168     97     93     48     95
   540    300       0.651    356    175    132     71     53     98
   540    310       0.534    399    130    148     95     80    101
   540    320       0.460    429    140    192     75     78    103
   540    330       0.397    502    150    258     89     98    111
   540    340       0.334    550    164    271     78     85    117
   540    350       0.288    596    149    263     75    101     90
   540    360       0.251    616    143    251     60     93    101
   540    370       0.214    604    123    283     64    121     95
   540    380       0.185    637    115    271     50    103     75
   540    390       0.160    648     97    277     52    100     67
   540    400       0.137    591     98    249     28     96     68
   540    410       0.120    645     85    220     32    132     66
   540    420       0.105    573     70    232     29    101     51
   540    430       0.091    586     77    200     27    104     45
   540    440       0.080    600     66    205     30    108     39
   540    450       0.071    616     80    216     24    104     56
   550    100     149.200      4     18      0      5      2     10
   550    110      81.480      8     33      0      3      3     23
   550    120      49.840     11     43      1      7      0     29
   550    130      33.080     15     53      4      7      7     34
   550    140      23.190     20     94      5     13      3     41
   550    150      16.780     25    101      9     14     10     34
   550    160      12.350     29    101     11     18      5     55
   550    170       9.384     36    103      5     26      7     54
   550    180       7.252     66    127     20     18     10     79
   550    190       5.629     79    138     17     37     15     70
   550    200       4.405     75    142     19     45     15     77
   550    210       3.527    114    159     26     44     21     74
   550    220       2.841    102    174     23     39     24     85
   550    230       2.315    142    166     30     56     26     94
   550    240       1.883    136    156     39     66     21    107
   550    250       1.547    158    176     52     74     30    101
   550    260       1.291    176    197     50     73     37    114
   550    270       1.064    202    180     78     66     23    110
   550    280       0.894    232    165    114     72     64     97
   550    290       0.746    264    156     90     80     40    131
   550    300       0.633    332    161    120     53     56    116
   550    310       0.521    403    162    171     76     60    109
   550    320       0.448    429    117    182     64     70     88
   550    330       0.383    504    175    223     72     98    105
   550    340       0.334    530    178    286     88     98    100
   550    350       0.284    581    153    261     84    115     98
   550    360       0.243    599    126    263     83    116     99
   550    370       0.210    674    125    295     58    104     71
   550    380       0.183    634    120    282     48    117     86
   550    390       0.158    672     92    264     44    111     59
   550    400       0.137    636    102    272     39     96     71
   550    410       0.117    643     77    222     42    113     54
   550    420       0.103    593     84    240     27     81     60
   550    430       0.090    562     60    200     34    105     48
   550    440       0.079    628     53    211     26    102     53
   550    450       0.069    592     70    210     23    117     43
   560    100     148.400      0     18      0      3      2      9
   560    110      79.810      3     36      1      2      4     16
   560    120      48.690      9     50      1      6      3     25
   560    130      32.850     11     56      2      9      2     29
   560    140      22.890     20     93      8     13      6     29
   560    150      16.310     27     88      3     17      6     44
   560    160      12.100     36    109     11     25     11     53
   560    170       9.204     52    123      8     23      7     60
   560    180       7.084     52    124     14     30     17     64
   560    190       5.520     66    147     15     28     12     74
   560    200       4.389     84    141     17     42      9     77
   560    210       3.474    119    159     19     35     17     89
   560    220       2.799    104    159     24     51     19     91
   560    230       2.302    135    184     37     45     20     77
   560    240       1.856    128    187     46     53     19    113
   560    250       1.510    167    187     58     52     25    121
   560    260       1.256    199    183     62     73     39     91
   560    270       1.042    196    159     94     69     46     99
   560    280       0.885    214    158     88     67     53    108
   560    290       0.733    258    178     78     60     47    106
   560    300       0.620    302    158    111     78     49     94
   560    310       0.528    328    142    118     80     56    108
   560    320       0.435    386    135    187     79     76     99
   560    330       0.371    503    188    207     58    104    129
   560    340       0.324    557    172    251     83    116    112
   560    350       0.281    531    154    252     88    100     96
   560    360       0.239    640    127    246     79    124     76
   560    370       0.207    632    119    269     64    106    101
   560    380       0.178    612    121    256     50    127     75
   560    390       0.154    636    106    256     57     91     79
   560    400       0.135    641     92    275     43    103     64
   560    410       0.116    642     73    246     38    114     62
   560    420       0.100    642     75    241     34     82     46
   560    430       0.089    618     64    228     27    119     51
   560    440       0.076    647     87    217     29    109     47
   560    450       0.068    590     67    203     27    115     54
   570    100     145.200      6     21      0      3      3      7
   570    110      79.200      8     19      1      1      4     16
   570    120      48.890     12     39      1      4      4     22
   570    130      32.080     17     68      2     10      6     26
   570    140      22.350     20     86      7     14      6     41
   570    150      16.220     29     88      2     17     11     43
   570    160      12.010     39    105      2     18      8     74
   570    170       8.973     48    123      7     19      6     57
   570    180       6.917     57    126     12     23     13     55
   570    190       5.419     65    154     13     35      9     59
   570    200       4.258     72    137     25     40      9     84
   570    210       3.423    104    166     24     41     20     66
   570    220       2.706     93    172     24     51     13     82
   570    230       2.223    107    174     49     60     36     77
   570    240       1.796    134    189     56     60     30    103
   570    250       1.504    166    166     57     48     17    112
   570    260       1.244    174    153     62     58     48    113
   570    270       1.028    193    160     63     64     52    103
   570    280       0.862    235    153     99     53     38    116
   570    290       0.723    278    151    110     69     38    109
   570    300       0.611    309    160    108     69     48    100
   570    310       0.516    327    149    130     70     70    113
   570    320       0.436    377    155    172     60     69    124
   570    330       0.362    441    170    234     87    100    103
   570    340       0.319    537    173    261     90     95     86
   570    350       0.273    584    155    297     68     91     93
   570    360       0.234    593    137    269     71    114     98
   570    370       0.203    588    129    254     66    124     82
   570    380       0.175    631    109    300     72    119     72
   570    390       0.151    637     94    261     43    138     76
   570    400       0.133    633     92    282     35    117     72
   570    410       0.115    655     87    252     42    108     65
   570    420       0.101    611     81    257     28    111     51
   570    430       0.087    584     67    228     31    102     46
   570    440       0.077    596     80    243     39     99     50
   570    450       0.067    601     69    228     28     99     43
   580    100     140.100      2     17      2      3      3     11
   580    110      77.470      5     26      2      5      2      6
   580    120      47.900     10     41      1      6      1     20
   580    130      31.380     11     62      2      5      4     33
   580    140      21.850     28    103      6     21      9     35
   580    150      15.980     28     93      4     18      6     49
   580    160      11.790     27    100     11     18      3     45
   580    170       8.859     40    134      9     19      7     45
   580    180       6.759     60    132     12     25     12     59
   580    190       5.217     61    141     14     32      9     52
   580    200       4.149     80    175     21     39      9     70
   580    210       3.340    110    167     16     37      9     70
   580    220       2.646     95    159     27     37     18     66
   580    230       2.182    140    172     50     41     23     99
   580    240       1.793    143    154     47     45     28     92
   580    250       1.451    143    178     54     60     38     99
   580    260       1.202    174    171     60     57     32    116
   580    270       1.010    188    155     79     66     47    113
   580    280       0.851    236    157     82     70     37     94
   580    290       0.709    267    169    103     60     44    106
   580    300       0.603    275    135    114     68     55     95
   580    310       0.510    298    147    156     72     62    107
   580    320       0.432    356    151    171     70     81    100
   580    330       0.354    495    149    195     79    108    118
   580    340       0.310    492    151    253     79     92    103
   580    350       0.271    546    154    245     88     88    103
   580    360       0.233    553    138    271     81    101     80
   580    370       0.201    571    119    277     73    106     96
   580    380       0.172    639    132    293     69    125     97
   580    390       0.150    603    104    328     66    112     76
   580    400       0.130    662     90    253     46     96     79
   580    410       0.113    631     81    272     51    119     58
   580    420       0.099    659     68    253     37    124     60
   580    430       0.086    621     85    240     26    106     72
   580    440       0.075    559     69    247     33    102     42
   580    450       0.066    593     65    221     28    109     45
   590    100     138.700      3     26      1      3      3     12
   590    110      76.260      6     25      0      1      1     18
   590    120      46.800      6     38      0      6      4     24
   590    130      31.030     20     58      2     11      1     36
   590    140      21.560     18     73      3      6      7     45
   590    150      15.480     32     83      4     20     13     60
   590    160      11.500     37     93      4     16      6     50
   590    170       8.669     43    131     13     19      9     39
   590    180       6.651     46    119     16     25     10     59
   590    190       5.223     72    130      7     32     13     62
   590    200       4.095     81    136     19     34     19     64
   590    210       3.287     79    127     27     40     18     76
   590    220       2.626    104    164     27     37     18     97
   590    230       2.138    131    156     47     48     22     84
   590    240       1.743    105    149     50     59     20    107
   590    250       1.436    156    147     56     62     27    105
   590    260       1.193    168    161     64     67     35     97
   590    270       0.989    177    171     77     59     32    103
   590    280       0.830    236    157     82     49     41     86
   590    290       0.695    241    146     90     63     49     96
   590    300       0.591    250    169    106     70     61     96
   590    310       0.498    304    158    146     49     60    103
   590    320       0.424    355    173    146     77     63    105
   590    330       0.359    427    181    165     89     99    110
   590    340       0.305    522    160    226     71     98    111
   590    350       0.265    501    143    248     95    109    107
   590    360       0.228    584    134    278     96    104     87
   590    370       0.197    603    118    270     68    102    100
   590    380       0.170    646    118    282     53    103     90
   590    390       0.147    625     99    295     53    126     63
   590    400       0.128    676    101    301     57    109     48
   590    410       0.111    654     92    289     39    107     62
   590    420       0.098    635     83    235     40     96     59
   590    430       0.085    643     81    273     38    105     44
   590    440       0.074    655     72    233     25     82     48
   590    450       0.066    590     57    225     37     89     39
   600    100     135.900      0     16      0      1      0     11
   600    110      74.220      6     31      2      5      1     12
   600    120      46.470     13     33      0      5      2     28
   600    130      30.540      9     71      1     16      5     33
   600    140      21.260     22     79      1      8     11     36
   600    150      15.430     28     98      9     21      2     40
   600    160      11.270     31     96     10     19      7     60
   600    170       8.472     46    121     11     19      8     62
   600    180       6.587     40    120     12     32     10     60
   600    190       5.132     81    132     14     43     11     61
   600    200       3.988     80    133     19     35     21     65
   600    210       3.223     77    148     33     42     20     82
   600    220       2.587     90    166     33     47     20     85
   600    230       2.084    133    169     32     40     32     95
   600    240       1.713    128    144     33     52     33     89
   600    250       1.403    117    163     51     67     30     95
   600    260       1.165    151    153     63     64     26     93
   600    270       0.979    170    154     64     62     30     97
   600    280       0.819    207    177     75     59     39    108
   600    290       0.688    228    154     88     68     40     93
   600    300       0.575    266    148    106     70     50     97
   600    310       0.493    312    147    122     50     55    110
   600    320       0.420    377    160    135     81     58    111
   600    330       0.355    396    172    160     71     90    127
   600    340       0.296    478    161    205     85    114    116
   600    350       0.261    529    161    250     81    105     97
   600    360       0.221    533    147    263     73    104     93
   600    370       0.192    545    125    275     80    110     82
   600    380       0.168    600    128    282     76    102     73
   600    390       0.146    622    123    296     68     99     83
   600    400       0.127    610     93    274     51    128     73
   600    410       0.109    653     88    257     48    103     60
   600    420       0.095    618     77    288     42    101     55
   600    430       0.084    626     80    259     38     96     60
   600    440       0.073    634     58    235     28    117     42
   600    450       0.065    595     70    223     21    103     47
   610    100     134.300      1     16      0      3      0     14
   610    110      73.600      6     24      2      6      5     19
   610    120      45.740      4     47      1      4      1     21
   610    130      30.520     13     55      3      9      3     25
   610    140      20.970     10     61      4     15      8     30
   610    150      15.180     22     89      6     14      6     60
   610    160      11.230     32     96      5     22      6     45
   610    170       8.332     47    108     11     25      2     39
   610    180       6.476     73    132     12     29     16     54
   610    190       5.010     67    144     14     29     19     66
   610    200       3.966    116    133     22     38     25     65
   610    210       3.147     94    136     26     36     22     75
   610    220       2.513    114    140     25     48     22     95
   610    230       2.041    132    136     33     60     29     87
   610    240       1.678    130    148     31     52     25     79
   610    250       1.387    140    140     47     53     38     90
   610    260       1.140    163    156     63     55     33    101
   610    270       0.956    175    163     66     54     32    125
   610    280       0.800    192    162     77     78     26     95
   610    290       0.668    247    142     89     64     35    107
   610    300       0.561    252    127    106     72     49    114
   610    310       0.483    288    146    124     67     64    104
   610    320       0.411    350    144    156     74     74    110
   610    330       0.347    424    157    155     78     78    131
   610    340       0.299    438    144    191     80     89    110
   610    350       0.254    459    136    253    101    111    109
   610    360       0.220    559    137    262     73     83     84
   610    370       0.188    568    122    261     69     96     78
   610    380       0.164    590    102    268     57    120     80
   610    390       0.143    621    110    281     52     94     76
   610    400       0.125    642    101    310     48    106     63
   610    410       0.108    612    112    287     31    100     70
   610    420       0.093    650     91    256     20    102     48
   610    430       0.083    668     77    270     38    109     58
   610    440       0.072    613     78    250     36    100     48
   610    450       0.064    620     67    229     27    109     43
   620    100     131.400      3     17      1      5      1     19
   620    110      73.480     13     16      0      7      2     22
   620    120      45.310      5     37      4      7      2     29
   620    130      29.800     18     60      1     11      9     29
   620    140      20.500     21     55      5     12      3     45
   620    150      14.740     20     87      2     15      7     44
   620    160      10.890     41    103      7     12     12     43
   620    170       8.260     45    112     10     28      8     48
   620    180       6.346     48    124      9     22     15     53
   620    190       4.910     71    126     11     29     14     78
   620    200       3.851     77    134     17     34     12     77
   620    210       3.057     93    141     10     36     17     89
   620    220       2.493     99    162     33     34     13     80
   620    230       2.016    123    153     26     62     19     81
   620    240       1.656    106    142     32     58     28     93
   620    250       1.349    137    142     37     46     29     70
   620    260       1.126    169    165     40     67     32     89
   620    270       0.936    178    164     58     56     38    109
   620    280       0.783    212    149     79     60     49     96
   620    290       0.656    216    149     81     69     39    108
   620    300       0.559    258    162    113     70     40     94
   620    310       0.480    302    162    111     62     47     93
   620    320       0.403    349    165    153     72     74    119
   620    330       0.343    407    175    167     88     92    116
   620    340       0.295    427    165    191     76     83    108
   620    350       0.253    463    147    208     81     88    101
   620    360       0.218    488    145    268     68     91     91
   620    370       0.187    557    136    323     67    105     86
   620    380       0.162    561    106    239     67    102     82
   620    390       0.141    617    112    308     64    118     81
   620    400       0.122    579     95    320     64    128     63
   620    410       0.107    634     88    275     47    119     58
   620    420       0.093    588     85    286     44    110     71
   620    430       0.081    619     84    272     37    106     61
   620    440       0.072    600     82    271     37    103     49
   620    450       0.063    576     74    245     26     96     50
   630    100     129.200      5     22      0      4      0     12
   630    110      71.780      5     31      0      5      3     25
   630    120      44.720     12     43      0     14      9     26
   630    130      29.440     11     52      1      8      5     30
   630    140      20.380     11     67      3     16     13     30
   630    150      14.740     21     66      4     12      8     46
   630    160      10.910     35     77      3     10      9     44
   630    170       8.155     41    113      9     22     11     47
   630    180       6.222     50    127     10     36     10     61
   630    190       4.792     63    145     16     26      8     58
   630    200       3.794     60    140     21     39     12     72
   630    210       2.986     84    140     23     30     18     81
   630    220       2.427    104    156     33     48     24     69
   630    230       1.982    139    145     40     59     21     78
   630    240       1.595    126    175     40     53     31     83
   630    250       1.331    137    142     45     60     28    102
   630    260       1.109    169    167     51     51     33     90
   630    270       0.916    174    155     72     59     33     93
   630    280       0.771    216    133     87     76     38     95
   630    290       0.646    251    169     90     65     47     93
   630    300       0.548    262    167    108     62     38    108
   630    310       0.470    256    140    111     70     52     74
   630    320       0.398    321    194    117     80     62     98
   630    330       0.339    394    168    141     91     80    108
   630    340       0.288    440    151    186     65     84    111
   630    350       0.250    456    139    206     50     73    112
   630    360       0.211    522    169    268     75     97     83
   630    370       0.183    542    138    274     83     97     93
   630    380       0.160    581    109    306     63     97     71
   630    390       0.138    598     95    277     48    113     84
   630    400       0.121    602    107    258     53     92     80
   630    410       0.106    615    103    272     56     80     75
   630    420       0.092    609     92    253     43     95     78
   630    430       0.080    652     82    247     38     94     54
   630    440       0.071    578     65    285     45    107     50
   630    450       0.062    618     81    242     32    118     54
   640    100     126.200      2     16      0      5      1     11
   640    110      70.930      8     26      1      4      3     10
   640    120      43.920     11     49      0      6      1     21
   640    130      29.080     12     56      4      7      5     24
   640    140      20.110     16     70      5     13      6     32
   640    150      14.400     29     89      7     23      7     43
   640    160      10.750     37     89      7     21      5     50
   640    170       7.966     45    109      5     23      6     51
   640    180       6.128     44    111      5     35      3     54
   640    190       4.792     62    110     18     33      8     65
   640    200       3.742     78    129     17     42      6     75
   640    210       2.986    104    135     22     38     15     68
   640    220       2.399     94    139     26     39     19     94
   640    230       1.951    103    147     32     43     23     84
   640    240       1.598    112    125     41     50     31     94
   640    250       1.324    129    129     45     48     32     84
   640    260       1.074    158    149     54     45     29     82
   640    270       0.902    196    133     65     71     38     91
   640    280       0.759    196    143     78     63     39     88
   640    290       0.634    215    152     93     68     42     89
   640    300       0.539    230    142    103     61     39     95
   640    310       0.457    274    149    120     69     46     81
   640    320       0.389    308    150    141     71     76    109
   640    330       0.333    369    189    141     69    101    123
   640    340       0.283    400    153    178     66     83    114
   640    350       0.245    425    145    195     62    105    109
   640    360       0.211    515    116    255     74     98     71
   640    370       0.181    498    122    300     79     98    107
   640    380       0.158    545    121    278     81     95     81
   640    390       0.137    550    114    290     69    111     82
   640    400       0.120    586    103    258     51    111     85
   640    410       0.104    599    109    274     56    126     79
   640    420       0.090    635     90    285     40     99     67
   640    430       0.079    610     86    268     49     95     53
   640    440       0.069    565     78    276     39    108     57
   640    450       0.061    600     70    237     25     84     66
   650    100     125.200      3     12      0      1      2     13
   650    110      70.100      4     23      2      4      4     21
   650    120      43.150     10     31      2      3      3     19
   650    130      28.600     16     51      1      8      2     27
   650    140      20.080     19     64      2     12      5     33
   650    150      14.240     22     75      2     16      6     33
   650    160      10.490     35    106      6     11     10     52
   650    170       7.889     37    107      5     11      9     53
   650    180       6.025     57    116     16     24     13     62
   650    190       4.677     54    154     16     34     12     65
   650    200       3.686     81    139     12     41     19     64
   650    210       2.961     79    129     23     46     15     80
   650    220       2.343     84    152     37     42     21     73
   650    230       1.926    112    155     35     39     20     92
   650    240       1.567    109    153     49     48     26     84
   650    250       1.289    111    143     48     59     27     87
   650    260       1.055    149    139     55     59     40     85
   650    270       0.893    179    122     63     60     28     94
   650    280       0.744    199    153     57     57     34     85
   650    290       0.629    194    119     74     60     41     78
   650    300       0.533    241    143     93     57     56     89
   650    310       0.450    289    128     99     64     43     91
   650    320       0.382    307    166    129     52     52    108
