m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3595
    m0    m12      Xsec     n_sig    n_sb    n_sig_sl   n_sb_sl  n_sig_ldp  n_sb_ldp
   520    210       3.803    335    200     79     61     98     84
   520    220       3.065    394    214     99     63     88     95
   520    230       2.467    437    214    128     61    136     91
   520    240       2.015    355    208    144     70    125    101
   520    250       1.674    470    206    138     74    137    116
   520    260       1.374    477    185    166     78    147    119
   520    270       1.133    552    181    192     76    161    105
   520    280       0.951    569    198    249     86    150    101
   520    290       0.807    652    189    302    105    195     80
   520    300       0.657    824    186    345     96    180    117
   520    310       0.560    780    149    354     81    183     94
   520    320       0.481    803    163    396     80    196     94
   520    330       0.407    936    185    404    114    248    111
   520    340       0.347    992    155    445     83    266     93
   520    350       0.296    984    159    445     76    243    119
   520    360       0.257   1025    138    425     68    247     96
   520    370       0.222    906    146    453     52    216     96
   520    380       0.192    907    105    366     56    250     81
   520    390       0.164    926    130    387     50    212     81
   520    400       0.144    900    100    325     31    195     74
   520    410       0.123    866    104    348     37    216     56
   520    420       0.108    806     96    347     27    180     55
   520    430       0.094    843     89    337     32    181     56
   520    440       0.082    799     91    297     32    183     60
   520    450       0.072    810     78    283     30    211     45
   530    100     156.000     21     26      2      3      5     13
   530    110      85.920     37     54      5      8     10     25
   530    120      52.080     60     66     10     14     22     29
   530    130      34.460     92    100     13     13     17     39
   530    140      24.150    110    109     11     14     27     44
   530    150      17.330    126    120     26     18     38     53
   530    160      12.840    166    137     37     29     52     72
   530    170       9.823    218    144     41     30     42     78
   530    180       7.556    220    182     45     35     60     71
   530    190       5.891    225    160     56     32     78     83
   530    200       4.644    306    194     98     45     76     84
   530    210       3.714    321    207     89     52     74     78
   530    220       2.984    340    188     94     73    101     90
   530    230       2.394    405    215    129     58    117    106
   530    240       1.958    395    169    148     66    116    112
   530    250       1.617    436    207    139     68    119    104
   530    260       1.344    453    174    135     69    113    109
   530    270       1.123    508    194    199     79    161     93
   530    280       0.935    511    156    228     87    165    106
   530    290       0.788    601    199    211     79    183    106
   530    300       0.637    728    187    332    101    182     97
   530    310       0.546    768    177    358     88    233     93
   530    320       0.464    770    146    371     69    205     89
   530    330       0.400    931    177    476    114    282    117
   530    340       0.345    891    195    439     97    228    109
   530    350       0.292    947    164    474     77    223    112
   530    360       0.250    981    166    484     63    245     91
   530    370       0.217    957    136    428     62    230     98
   530    380       0.187   1009    113    369     60    216     72
   530    390       0.163    951     99    384     56    217     63
   530    400       0.141    885    117    339     49    193     65
   530    410       0.122    869    104    335     50    232     60
   530    420       0.105    859    103    317     43    208     48
   530    430       0.093    863     97    286     40    229     55
   530    440       0.081    836    110    320     32    184     67
   530    450       0.071    777     98    289     34    170     48
   540    100     152.400     19     33      3      7      7     14
   540    110      81.780     39     50     11      6     15     22
   540    120      50.830     54     80     11     17     14     29
   540    130      33.610     77     96     15     14     12     27
   540    140      23.470    105     95     18     14     26     47
   540    150      17.090    140    131     21     27     29     48
   540    160      12.490    158    171     24     23     47     50
   540    170       9.508    173    181     45     39     46     72
   540    180       7.362    204    177     61     36     52     75
   540    190       5.713    260    176     56     49     63     78
   540    200       4.534    267    200     68     63     91     85
   540    210       3.610    367    194     68     40     69     90
   540    220       2.925    368    177    100     47     97     91
   540    230       2.353    400    186    110     64     92     96
   540    240       1.925    397    197    127     79    109     95
   540    250       1.585    422    186    160     73    118    122
   540    260       1.320    461    201    200     83    129    121
   540    270       1.095    468    213    176     72    145    129
   540    280       0.912    583    162    224     78    163    115
   540    290       0.773    589    177    227    108    146     98
   540    300       0.651    684    192    266     79    169    100
   540    310       0.534    714    151    341    104    201    103
   540    320       0.460    754    158    365     82    202    105
   540    330       0.397    920    172    460     98    243    113
   540    340       0.334    943    181    491     88    238    122
   540    350       0.288    971    167    429     86    228     96
   540    360       0.251    988    167    426     68    235    102
   540    370       0.214    978    139    450     78    259     98
   540    380       0.185    932    136    441     58    213     76
   540    390       0.160    922    124    397     57    193     70
   540    400       0.137    842    123    372     34    198     71
   540    410       0.120    894    104    324     36    243     72
   540    420       0.105    802     97    326     35    195     55
   540    430       0.091    820    102    295     29    188     48
   540    440       0.080    828     86    290     35    175     44
   540    450       0.071    812    103    292     30    176     58
   550    100     149.200     28     34      4      7     11     13
   550    110      81.480     47     51      6      4     12     27
   550    120      49.840     63     71     13     15     15     30
   550    130      33.080     66     85     16     13     23     35
   550    140      23.190    101    126     25     16     21     46
   550    150      16.780    138    137     24     22     28     42
   550    160      12.350    153    138     41     27     34     58
   550    170       9.384    169    127     38     36     50     59
   550    180       7.252    244    157     43     30     59     86
   550    190       5.629    256    167     61     49     78     76
   550    200       4.405    269    167     73     57     72     82
   550    210       3.527    340    181     89     49     95     77
   550    220       2.841    326    195    104     42     85     87
   550    230       2.315    403    192    112     68    120     97
   550    240       1.883    381    171    117     75    116    110
   550    250       1.547    448    191    133     87    123    102
   550    260       1.291    454    214    143     80    140    115
   550    270       1.064    482    195    184     78    142    114
   550    280       0.894    511    177    262     85    179    100
   550    290       0.746    574    174    219     91    170    134
   550    300       0.633    644    175    252     61    169    116
   550    310       0.521    728    179    370     88    186    113
   550    320       0.448    808    143    361     77    187     90
   550    330       0.383    867    193    436     87    233    114
   550    340       0.334    916    201    506    102    247    101
   550    350       0.284    925    179    442     97    266    106
   550    360       0.243    934    140    428     95    245    101
   550    370       0.210    992    142    461     68    231     76
   550    380       0.183    942    141    437     56    232     90
   550    390       0.158    969    108    404     52    226     62
   550    400       0.137    902    114    417     49    195     73
   550    410       0.117    906     96    338     52    211     57
   550    420       0.103    847    113    338     33    178     63
   550    430       0.090    813     81    293     37    189     52
   550    440       0.079    857     76    291     29    190     55
   550    450       0.069    806     95    289     30    186     48
   560    100     148.400     22     23      5      6     14     10
   560    110      79.810     28     50      8      5     13     19
   560    120      48.690     66     68      7     12     18     27
   560    130      32.850     91     80     14     15     27     37
   560    140      22.890     91    134     19     18     37     34
   560    150      16.310    164    121     24     28     36     51
   560    160      12.100    157    143     38     36     47     58
   560    170       9.204    207    154     34     40     49     65
   560    180       7.084    241    152     63     43     58     67
   560    190       5.520    255    166     48     34     59     75
   560    200       4.389    293    170     69     49     57     82
   560    210       3.474    321    187     80     43     98     94
   560    220       2.799    369    175    100     60     99     92
   560    230       2.302    385    204    115     53     97     81
   560    240       1.856    355    200    128     61    103    116
   560    250       1.510    438    208    148     58    116    124
   560    260       1.256    454    196    172     77    136     95
   560    270       1.042    486    174    220     74    159    101
   560    280       0.885    491    168    215     75    162    111
   560    290       0.733    560    190    204     71    178    109
   560    300       0.620    610    172    253     88    170     96
   560    310       0.528    656    160    273     91    183    112
   560    320       0.435    697    146    358     85    181    102
   560    330       0.371    839    200    388     65    249    134
   560    340       0.324    930    189    444     96    246    113
   560    350       0.281    876    181    452     97    220     99
   560    360       0.239    988    143    434     92    240     80
   560    370       0.207    964    143    454     69    229    103
   560    380       0.178    923    139    418     57    248     76
   560    390       0.154    959    131    385     58    203     82
   560    400       0.135    913    119    415     52    223     66
   560    410       0.116    896     93    362     43    216     70
   560    420       0.100    895    101    341     37    174     47
   560    430       0.089    821     86    333     33    205     52
   560    440       0.076    843    101    316     37    180     49
   560    450       0.068    807     93    293     30    180     56
   570    100     145.200     16     33      2      4     11      7
   570    110      79.200     41     44      3      3      8     20
   570    120      48.890     51     68      7      6     12     25
   570    130      32.080     86     87     12     12     21     31
   570    140      22.350    102    127     23     20     31     43
   570    150      16.220    121    116     22     26     31     47
   570    160      12.010    174    140     23     30     37     75
   570    170       8.973    191    156     35     23     44     63
   570    180       6.917    236    154     47     29     63     58
   570    190       5.419    249    181     66     45     65     63
   570    200       4.258    274    162     71     47     58     85
   570    210       3.423    332    182     79     50     69     69
   570    220       2.706    310    194     94     57     76     86
   570    230       2.223    350    192    123     65    113     79
   570    240       1.796    347    207    131     67    103    105
   570    250       1.504    414    177    163     52    110    115
   570    260       1.244    447    167    160     65    139    114
   570    270       1.028    453    174    171     66    150    104
   570    280       0.862    529    169    238     62    150    116
   570    290       0.723    563    160    246     80    160    110
   570    300       0.611    626    172    264     75    165    105
   570    310       0.516    635    162    264     80    183    115
   570    320       0.436    700    169    364     68    192    127
   570    330       0.362    829    191    420     98    265    107
   570    340       0.319    904    184    463    104    235     89
   570    350       0.273    965    173    506     77    216     94
   570    360       0.234    897    163    457     83    253    100
   570    370       0.203    905    152    423     78    256     83
   570    380       0.175    913    135    480     81    232     75
   570    390       0.151    917    104    410     52    252     78
   570    400       0.133    888    119    425     41    216     76
   570    410       0.115    908    110    375     47    215     69
   570    420       0.101    832    101    366     36    202     52
   570    430       0.087    790     92    316     38    188     51
   570    440       0.077    778    105    318     50    186     52
   570    450       0.067    814     94    309     30    172     47
   580    100     140.100     17     22      2      4      8     14
   580    110      77.470     31     42      6      7     15      8
   580    120      47.900     62     65     10      9     14     22
   580    130      31.380     93     95     20     17     30     36
   580    140      21.850    124    130     23     26     41     37
   580    150      15.980    116    126     27     25     31     54
   580    160      11.790    150    132     40     27     33     47
   580    170       8.859    180    167     39     23     43     57
   580    180       6.759    219    156     48     38     54     65
   580    190       5.217    240    171     60     40     55     54
   580    200       4.149    269    197     63     51     47     73
   580    210       3.340    326    192     80     50     64     75
   580    220       2.646    347    183     90     50     81     69
   580    230       2.182    384    189    117     51     87    100
   580    240       1.793    404    170    129     51    109     97
   580    250       1.451    401    198    151     67    116    102
   580    260       1.202    412    185    195     65    135    118
   580    270       1.010    449    168    184     76    139    114
   580    280       0.851    512    167    213     80    143     95
   580    290       0.709    546    180    213     69    136    109
   580    300       0.603    577    143    247     76    180     96
   580    310       0.510    588    166    311     80    198    108
   580    320       0.432    699    166    319     80    230    102
   580    330       0.354    817    169    378     92    290    123
   580    340       0.310    806    166    459     97    245    105
   580    350       0.271    902    180    470    100    213    109
   580    360       0.233    941    156    453     88    228     82
   580    370       0.201    954    145    455     85    219    102
   580    380       0.172    963    158    464     77    255    101
   580    390       0.150    866    125    474     73    228     78
   580    400       0.130    939    111    394     53    191     81
   580    410       0.113    878    101    412     59    201     60
   580    420       0.099    903     96    358     46    205     60
   580    430       0.086    853    108    338     33    192     76
   580    440       0.075    753     94    337     42    187     42
   580    450       0.066    809     87    307     34    181     51
   590    100     138.700     22     37      3      3      8     17
   590    110      76.260     30     41      1      5     13     24
   590    120      46.800     50     66      6     16     24     25
   590    130      31.030    101     83     15     16     14     45
   590    140      21.560    108     98     20     13     36     48
   590    150      15.480    135    115     24     24     36     70
   590    160      11.500    156    128     34     24     42     59
   590    170       8.669    188    166     44     27     39     43
   590    180       6.651    222    146     53     34     62     62
   590    190       5.223    248    151     43     42     64     64
   590    200       4.095    269    155     72     40     61     70
   590    210       3.287    280    141     73     48     82     80
   590    220       2.626    312    184    107     50     74    101
   590    230       2.138    371    174    132     53     90     86
   590    240       1.743    320    158    128     70    121    109
   590    250       1.436    398    162    142     71    129    108
   590    260       1.193    404    173    170     72    116     99
   590    270       0.989    430    181    188     63    152    104
   590    280       0.830    492    166    193     56    142     89
   590    290       0.695    541    155    217     70    145     99
   590    300       0.591    534    186    227     81    184     99
   590    310       0.498    617    170    268     59    165    103
   590    320       0.424    706    179    292     86    196    112
   590    330       0.359    777    196    367     98    228    115
   590    340       0.305    904    177    403     88    248    116
   590    350       0.265    836    152    439    105    251    110
   590    360       0.228    907    153    510    106    239     93
   590    370       0.197    924    137    463     77    213    102
   590    380       0.170    950    142    438     66    207     92
   590    390       0.147    907    115    466     67    264     67
   590    400       0.128    950    121    442     65    201     49
   590    410       0.111    935    115    418     52    218     66
   590    420       0.098    893    106    353     46    195     61
   590    430       0.085    847    104    366     45    189     45
   590    440       0.074    871    102    324     31    168     54
   590    450       0.066    806     86    308     40    152     41
   600    100     135.900     18     27      0      3      4     13
   600    110      74.220     42     48      7      7      6     16
   600    120      46.470     49     47      4      9     15     33
   600    130      30.540     77     98     15     20     17     38
   600    140      21.260    107    105     19     16     35     41
   600    150      15.430    121    133     25     29     26     44
   600    160      11.270    150    130     43     27     31     64
   600    170       8.472    173    153     44     30     36     67
   600    180       6.587    201    144     46     38     52     66
   600    190       5.132    266    158     64     56     64     66
   600    200       3.988    267    153     72     44     70     66
   600    210       3.223    277    175     82     55     84     85
   600    220       2.587    303    177     96     53     75     86
   600    230       2.084    372    186    112     45    102     96
   600    240       1.713    342    157    118     60    132     92
   600    250       1.403    377    172    149     78    107     95
   600    260       1.165    411    166    163     68    113     94
   600    270       0.979    425    171    185     68    123    100
   600    280       0.819    465    192    201     65    144    113
   600    290       0.688    504    165    217     76    144     93
   600    300       0.575    551    154    221     80    160     98
   600    310       0.493    626    155    238     61    156    111
   600    320       0.420    711    175    285     90    196    113
   600    330       0.355    773    189    321     81    233    131
   600    340       0.296    850    183    401     98    272    117
   600    350       0.261    890    176    455     91    239     98
   600    360       0.221    876    172    463     85    230     96
   600    370       0.192    875    141    477     94    238     86
   600    380       0.168    893    152    448     83    220     76
   600    390       0.146    878    144    456     79    207     85
   600    400       0.127    896    117    400     57    246     74
   600    410       0.109    934    111    395     56    191     63
   600    420       0.095    854    100    408     50    197     57
   600    430       0.084    868    105    371     46    185     63
   600    440       0.073    845     77    352     37    196     44
   600    450       0.065    794     87    315     29    182     50
   610    100     134.300     26     31      1      4      5     18
   610    110      73.600     38     45      9     10     12     23
   610    120      45.740     56     76      5      6     17     25
   610    130      30.520     82     95     15     14     19     27
   610    140      20.970     88     95     17     24     26     34
   610    150      15.180    117    123     23     19     26     60
   610    160      11.230    149    122     24     33     47     50
   610    170       8.332    169    133     43     32     37     43
   610    180       6.476    243    152     50     37     61     56
   610    190       5.010    240    173     52     35     75     71
   610    200       3.966    295    157     68     45     91     68
   610    210       3.147    311    147     70     42     84     77
   610    220       2.513    328    146     93     60     91     96
   610    230       2.041    346    151     88     69    104     89
   610    240       1.678    342    163    113     57    110     84
   610    250       1.387    362    147    135     62    135     90
   610    260       1.140    389    169    170     60    115    103
   610    270       0.956    393    177    194     62    143    132
   610    280       0.800    467    174    190     88    130     97
   610    290       0.668    505    158    206     68    145    108
   610    300       0.561    549    139    244     81    137    116
   610    310       0.483    593    158    252     68    165    104
   610    320       0.411    658    157    284     79    210    110
   610    330       0.347    758    167    328     86    243    135
   610    340       0.299    782    162    364     91    206    113
   610    350       0.254    817    152    449    113    216    110
   610    360       0.220    914    158    460     86    201     92
   610    370       0.188    874    141    435     79    224     81
   610    380       0.164    909    117    447     63    231     82
   610    390       0.143    888    124    444     56    243     78
   610    400       0.125    915    126    461     59    212     67
   610    410       0.108    879    136    438     35    195     73
   610    420       0.093    906    113    377     28    195     50
   610    430       0.083    913    103    369     46    197     63
   610    440       0.072    832    105    364     43    194     52
   610    450       0.064    824     99    316     27    184     43
   620    100     131.400     23     27      4      5      5     20
   620    110      73.480     48     29      2      8     13     27
   620    120      45.310     62     65      8     13     12     33
   620    130      29.800     82     83     10     19     29     32
   620    140      20.500     98     88     26     16     26     50
   620    150      14.740    118    120     28     24     39     48
   620    160      10.890    173    131     26     21     36     48
   620    170       8.260    162    137     34     44     39     50
   620    180       6.346    229    146     38     28     64     57
   620    190       4.910    261    156     47     42     61     88
   620    200       3.851    256    164     67     45     71     79
   620    210       3.057    290    157     67     43     72     91
   620    220       2.493    325    177     93     40     72     82
   620    230       2.016    358    167     99     68     85     82
   620    240       1.656    316    158    111     66     96     95
   620    250       1.349    364    150    139     53    115     76
   620    260       1.126    403    180    113     73    117     92
   620    270       0.936    445    178    154     59    135    110
   620    280       0.783    476    159    185     64    170     99
   620    290       0.656    457    157    202     74    145    114
   620    300       0.559    512    178    248     75    145     96
   620    310       0.480    567    177    251     70    146     93
   620    320       0.403    668    179    299     79    211    122
   620    330       0.343    736    188    337     97    239    119
   620    340       0.295    761    182    370     84    249    110
   620    350       0.253    833    164    388     92    226    104
   620    360       0.218    818    165    503     83    209     91
   620    370       0.187    895    154    488     75    222     91
   620    380       0.162    864    130    448     73    193     85
   620    390       0.141    888    127    456     72    218     83
   620    400       0.122    831    113    473     72    229     65
   620    410       0.107    909    110    402     51    222     58
   620    420       0.093    840    107    409     52    216     76
   620    430       0.081    856    109    408     46    193     63
   620    440       0.072    834    110    374     48    178     49
   620    450       0.063    774    105    328     32    165     51
   630    100     129.200     26     33      2      5      8     14
   630    110      71.780     33     49      5      8     11     26
   630    120      44.720     63     66      5     18     18     32
   630    130      29.440     77     73      9     13     23     32
   630    140      20.380     95     86     14     25     34     32
   630    150      14.740    132     92     28     19     39     53
   630    160      10.910    140    104     35     20     44     49
   630    170       8.155    160    133     31     30     48     55
   630    180       6.222    205    155     38     45     64     64
   630    190       4.792    237    163     56     35     55     60
   630    200       3.794    229    155     70     48     70     75
   630    210       2.986    280    162     76     34     67     81
   630    220       2.427    304    167    107     55     78     72
   630    230       1.982    350    162    108     61     83     80
   630    240       1.595    340    182    116     57    114     84
   630    250       1.331    356    152    138     66    128    105
   630    260       1.109    409    181    138     57    140     94
   630    270       0.916    429    162    170     66    140     94
   630    280       0.771    461    143    183     83    118     97
   630    290       0.646    539    184    206     68    137     98
   630    300       0.548    537    174    243     70    132    109
   630    310       0.470    514    148    246     81    153     76
   630    320       0.398    637    210    268     86    187     99
   630    330       0.339    707    185    289    104    198    113
   630    340       0.288    755    168    334     74    242    116
   630    350       0.250    775    155    385     58    190    119
   630    360       0.211    800    187    469     89    212     88
   630    370       0.183    830    158    499     91    208     99
   630    380       0.160    872    123    500     72    233     72
   630    390       0.138    899    120    441     54    209     86
   630    400       0.121    885    125    408     59    217     83
   630    410       0.106    869    121    404     67    188     79
   630    420       0.092    863    111    380     50    195     83
   630    430       0.080    880    113    362     45    188     59
   630    440       0.071    800     94    380     59    184     54
   630    450       0.062    825    114    333     41    197     59
   640    100     126.200     22     20      1      6      6     11
   640    110      70.930     36     38      4      9     19     13
   640    120      43.920     54     69      3      9     15     24
   640    130      29.080     64     84     18     12     26     30
   640    140      20.110     90     88     22     20     29     36
   640    150      14.400    129    112     30     36     38     50
   640    160      10.750    150    120     28     24     27     52
   640    170       7.966    163    143     38     32     44     55
   640    180       6.128    192    141     35     42     52     60
   640    190       4.792    237    137     58     40     60     67
   640    200       3.742    256    151     74     50     59     76
   640    210       2.986    283    152     74     47     69     72
   640    220       2.399    300    160     92     48    101     95
   640    230       1.951    326    158    104     52     95     86
   640    240       1.598    316    130    113     57     95     97
   640    250       1.324    385    136    129     51    123     88
   640    260       1.074    383    157    134     51    101     86
   640    270       0.902    431    145    161     76    128     92
   640    280       0.759    430    152    181     71    111     90
   640    290       0.634    470    163    215     72    133     90
   640    300       0.539    524    158    236     69    124     96
   640    310       0.457    564    158    253     74    151     81
   640    320       0.389    641    166    295     77    186    112
   640    330       0.333    664    212    282     79    239    125
   640    340       0.283    708    173    346     78    227    114
   640    350       0.245    702    168    353     69    251    114
   640    360       0.211    822    133    457     87    222     74
   640    370       0.181    789    136    475     85    222    109
   640    380       0.158    847    138    459     89    212     83
   640    390       0.137    831    131    467     76    221     86
   640    400       0.120    865    124    419     58    213     86
   640    410       0.104    854    140    434     63    206     83
   640    420       0.090    910    109    409     51    187     74
   640    430       0.079    860    109    383     66    189     58
   640    440       0.069    797    105    384     47    196     59
   640    450       0.061    848     95    331     30    169     69
   650    100     125.200     20     25      4      3      8     13
   650    110      70.100     37     44      5      4     17     27
   650    120      43.150     54     54      9      5     17     23
   650    130      28.600     80     81     14     11     15     35
   650    140      20.080    112     91     14     23     30     40
   650    150      14.240    106    104     23     20     29     37
   650    160      10.490    129    134     33     17     51     55
   650    170       7.889    175    134     33     19     43     56
   650    180       6.025    203    140     41     39     58     66
   650    190       4.677    243    178     56     42     59     68
   650    200       3.686    260    160     58     49     71     67
   650    210       2.961    264    141     74     54     75     85
   650    220       2.343    299    163     95     47     86     74
   650    230       1.926    325    166    106     46     84     92
   650    240       1.567    333    163    137     56    126     87
   650    250       1.289    312    154    145     65    104     89
   650    260       1.055    396    154    148     70    122     87
   650    270       0.893    391    132    160     62    114     97
   650    280       0.744    474    166    161     66    127     86
   650    290       0.629    443    122    174     67    132     79
   650    300       0.533    470    148    211     62    131     90
   650    310       0.450    545    139    216     66    135     92
   650    320       0.382    602    176    277     60    189    109
   650    330       0.325    687    192    275     76    207    109
   650    340       0.281    754    156    316     90    239    117
   650    350       0.242    725    175    320     89    211    102
   650    360       0.209    795    159    419     74    161     93
   650    380       0.155    836    127    461     77    210     79
   650    390       0.135    816    127    446     87    201     92
   650    400       0.117    866    122    442     66    212     69
   650    410       0.103    827    128    416     67    226     69
   650    420       0.090    832    118    454     41    195     64
   650    430       0.078    873    110    401     37    195     55
   650    440       0.069    820    115    409     45    189     52
   650    450       0.061    827     82    372     34    176     54
   660    100     123.400     29     23      3      6     11     10
   660    110      68.790     37     45      6      9     18     20
   660    120      43.100     48     67      6      5     12     27
   660    130      28.480     78     74     12     11     21     22
   660    140      19.580    112    100     14     18     36     36
   660    150      13.990    108     93     20     28     23     30
   660    160      10.250    117    132     35     18     37     49
   660    170       7.795    188    143     44     26     38     67
   660    180       5.949    190    129     50     29     55     64
   660    190       4.625    240    144     47     41     63     75
   660    200       3.632    242    170     54     48     58     61
   660    210       2.895    293    136     75     48     77     88
   660    220       2.317    309    159     79     53     76     76
   660    230       1.906    304    159    101     56     83     91
   660    240       1.538    314    159    113     66    121     98
   660    250       1.266    334    172    129     63    101     89
   660    260       1.046    364    166    149     57    110     89
   660    270       0.870    414    161    152     65    125    100
   660    280       0.737    451    157    176     75    125    104
   660    290       0.616    455    161    201     65    146     99
   660    300       0.517    473    151    203     86    114     95
   660    310       0.448    540    136    230     66    132     87
   660    320       0.378    556    141    241     58    184    101
   660    330       0.318    654    177    286     72    235    110
   660    340       0.276    696    149    304     75    212    123
   660    350       0.239    729    172    340     80    212     88
   660    360       0.206    749    153    363     92    237    111
   660    370       0.174    805    155    474    103    185     92
   660    380       0.153    844    133    442     66    197     90
   660    390       0.132    876    116    448     73    227     82
   660    400       0.116    880    131    413     83    213     75
   660    410       0.102    827    112    426     60    211     57
   660    420       0.088    816    127    406     51    200     67
   660    430       0.077    779     93    415     75    197     56
   660    440       0.068    790    123    402     46    174     55
   660    450       0.060    793     99    347     37    176     47
   670    100     121.600     30     36      4      4      6      8
   670    110      68.690     37     50      7     13     19     26
   670    120      42.240     53     60     11     12     12     27
   670    130      27.980     69     63     13      9     23     28
   670    140      19.280    101     95     16     16     21     38
   670    150      13.930    108    105     21     19     22     50
   670    160      10.210    138    107     36     33     38     55
   670    170       7.649    171    125     35     28     41     48
   670    180       5.853    213    139     55     40     60     54
   670    190       4.553    208    132     44     38     59     54
   670    200       3.575    262    126     53     39     62     70
   670    210       2.823    274    152     70     42     76     79
   670    220       2.287    285    140     87     38     77     73
   670    230       1.877    320    129     97     54     95     75
   670    240       1.529    306    137    101     58    108    108
   670    250       1.258    366    121    117     70    102     95
   670    260       1.037    342    145    142     79    113    105
   670    270       0.852    329    137    161     51     98    104
   670    280       0.721    429    143    176     67    125     84
   670    290       0.609    470    129    199     65    142     92
   670    300       0.514    446    148    220     74    162     88
   670    310       0.439    552    133    215     58    139     93
   670    320       0.371    631    184    251     63    170    119
   670    330       0.319    628    190    247     75    206     92
   670    340       0.272    701    154    303     71    213    108
   670    350       0.234    669    169    300     61    220    114
   670    360       0.200    715    138    358     76    215    104
   670    370       0.172    786    145    449     85    204     81
   670    380       0.150    786    135    434     84    189     78
   670    390       0.131    849    128    463     63    203     77
   670    400       0.114    798    118    413     78    195     72
   670    410       0.100    823    109    480     54    189     67
   670    420       0.087    774    102    399     54    199     62
   670    430       0.076    811    128    406     41    184     61
   670    440       0.068    793    102    389     39    177     50
   670    450       0.059    804    105    375     39    167     50
   680    100     119.300     24     30      6      5     12     18
   680    110      67.750     32     49      2      7     13     20
   680    120      41.600     46     53      5     10     11     23
   680    130      27.790     84     77     13     17     27     32
   680    140      19.080     74     91     20     18     24     35
   680    150      13.710     99     97     29     15     32     55
   680    160      10.000    153    106     34     24     32     60
   680    170       7.528    161    137     22     24     53     66
   680    180       5.748    183    145     43     37     50     53
   680    190       4.463    204    128     44     41     46     55
   680    200       3.546    251    120     45     35     61     71
   680    210       2.806    274    127     73     49     73     61
   680    220       2.244    278    145     79     42     70     82
   680    230       1.844    309    142     95     54     78     92
   680    240       1.500    311    129    102     47     83    106
   680    250       1.231    307    119    132     56     97     78
   680    260       1.022    394    175    131     40    117    121
   680    270       0.841    373    139    175     61    112    110
   680    280       0.710    434    154    165     67    122    111
   680    290       0.599    458    142    173     73    136     75
   680    300       0.504    443    171    214     57    143     85
   680    310       0.430    480    121    222     57    146     91
   680    320       0.367    599    164    209     76    179    108
   680    330       0.310    656    146    275     73    173    122
   680    340       0.267    652    171    313     72    221    114
   680    350       0.233    681    150    310     75    209     94
   680    360       0.199    731    154    332     84    176    101
   680    370       0.174    736    148    415     84    209     87
   680    380       0.149    748    148    459     90    185     72
   680    390       0.130    810    120    456     88    180     79
   680    400       0.113    770    130    451     77    207     68
   680    410       0.098    792    128    444     58    196     68
   680    420       0.086    815    122    421     51    197     62
   680    430       0.076    810    124    402     52    201     49
   680    440       0.067    793     96    381     44    187     65
   680    450       0.058    776    103    365     46    161     55
   690    100     118.400     15     31      3      7      9     12
   690    110      66.610     30     38      4      4     14     20
   690    120      41.800     47     73      8      5     19     16
   690    130      27.390     58     77     18     13     20     32
   690    140      19.000     84     87     14     11     20     33
   690    150      13.600    112     94     31     17     33     46
   690    160       9.910    132    129     25     36     37     33
   690    170       7.446    159    133     39     25     39     45
   690    180       5.723    166    129     52     33     49     56
   690    190       4.426    209    144     57     33     58     56
   690    200       3.471    212    123     61     34     59     66
   690    210       2.739    268    139     68     50     81     81
   690    220       2.244    287    126     91     46     91     82
   690    230       1.806    287    142     86     49    100     68
   690    240       1.458    311    133    102     71     88     74
   690    250       1.211    335    129    121     50     84     86
   690    260       0.997    363    161    112     54     98     85
   690    270       0.834    367    129    160     62    108     91
   690    280       0.697    410    150    170     73    126     79
   690    290       0.591    435    129    162     59    120     96
   690    300       0.500    486    152    198     87    135     73
   690    310       0.425    506    131    231     53    120     91
   690    320       0.362    587    160    235     67    175     79
   690    330       0.311    579    146    262     76    210     96
   690    340       0.264    695    147    285     80    217    116
   690    350       0.229    677    175    317     75    210    103
   690    360       0.198    683    157    363     77    214     95
   690    370       0.168    701    155    333     67    202     87
   690    380       0.147    763    145    385     83    195     91
   690    390       0.128    802    138    446     72    198     76
   690    400       0.112    789    104    425     61    201     69
   690    410       0.098    805    126    423     65    173     75
   690    420       0.085    779    137    394     71    174     51
   690    430       0.075    845    113    426     58    179     49
   690    440       0.066    793    123    369     46    170     40
   690    450       0.058    780     97    395     43    184     45
   700    100     117.100     20     36      2      3      8      8
   700    110      65.960     35     42      5      6     13     21
   700    120      40.860     54     61      5     11     16     25
   700    130      26.850     81     74     13     11     22     36
   700    140      19.020    101    106     19     15     17     26
   700    150      13.490     94    106     15     18     28     46
   700    160       9.728    144     94     25     27     39     52
   700    170       7.443    143    145     39     23     38     47
   700    180       5.661    192    132     35     29     45     61
   700    190       4.351    210    126     55     31     57     60
   700    200       3.427    211    145     73     24     68     59
   700    210       2.718    273    149     76     41     69     73
   700    220       2.218    313    154     75     41     74     82
   700    230       1.777    299    137     94     50     76     75
   700    240       1.446    312    150    116     49     86     84
   700    250       1.191    308    132    116     75    102     85
   700    260       0.994    338    137    156     46     91     97
   700    270       0.830    352    140    143     62    107     78
   700    280       0.690    399    144    162     53    108     81
   700    290       0.580    433    129    174     49    126     92
   700    300       0.490    441    139    199     55    152     76
   700    310       0.419    517    136    218     51    138     95
   700    320       0.359    579    147    234     66    158    113
   700    330       0.304    604    158    268     72    187    113
   700    340       0.260    657    147    302     69    232    131
   700    350       0.226    671    159    304     64    200     91
