Nm3jbins 5
m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3592
    m0    m12      Xsec     nsel    n_a    n_d      sb1     sb2     sb3     sb4     sb5  slmsb1  slmsb2  slmsb3  slmsb4  slmsb5   slsb1   slsb2   slsb3   slsb4   slsb5  slsig1  slsig2  slsig3  slsig4  slsig5
   520    160      13.230    519    100    137       45      83     148      80      20      12      22      27      17       5       9      16      26      12       6      11      26      46      12      11 
   520    170       9.984    571    137    179       42      74     178      77      20       7      23      37      14       7      11      18      25      17       1      16      28      44      25       8 
   520    180       7.689    601     86    167       49      94     130      66      25      13      14      29       9       5       8      21      40      19       5      17      34      57      27      12 
   520    190       6.025    684    106    187       38      93     170      79      26      12      19      30      20       7      12      26      44      15       5      16      42      75      27      11 
   520    200       4.729    737    109    206       49     100     154      79      34       9      20      40      23       4       9      25      44      21       6      14      54      63      40      15 
   520    210       3.803    801    122    216       22     107     148      72      27      11      15      34       9       7      16      29      46      25       7      17      50      72      42      13 
   520    220       3.065    914    103    224       35     102     149      68      23      17      23      26      17       5      13      26      44      21       2      26      58      95      45      15 
   520    230       2.467    970    110    232       43     105     149      62      37      16      21      41      12       5      12      42      57      17       8      34      66      98      51      13 
   520    240       2.015    871    113    268       55     107     130      57      19      13      24      42      18       8      17      24      51      26       9      35      84     102      56      22 
   520    250       1.674   1013    113    293       46     106     124      58      25      19      26      34      22       6      11      42      47      18       2      41      77     104      55      18 
   520    260       1.374    984    124    295       54      93     141      58      30       7      32      54      20       3      19      28      49      22       6      36     103     126      62      27 
   520    270       1.133   1058    125    308       34      84      98      69      25      13      29      29      17       3      17      35      45      20       9      41     114     128      69      32 
   520    280       0.951   1094     99    285       29      88     116      45      18      12      29      27      13       5      14      32      40      14      11      63     128     154      70      33 
   520    290       0.807   1147    119    335       37     106     119      47      18      12      28      37      10       1      15      55      55      25       5      65     159     182      90      36 
   520    300       0.657   1314     87    334       20      84      84      36      12      15      26      36      18       8      15      49      47      23       2      78     153     211      87      32 
   520    310       0.560   1253     64    332       29      82      77      54      14      13      26      27      14       8       8      33      48      21      10      54     196     204      74      45 
   520    320       0.481   1319     71    340       24      80      84      38      13      14      35      36      11       3      19      52      39      13       6      82     203     207      78      35 
   520    330       0.407   1456     85    410       34      81      96      32      13      10      35      27      16       1      18      61      44      11      12      81     207     230     112      38 
   520    340       0.347   1480     75    389       32      99      90      23      17      12      26      24       6       4      10      29      31      12       8      74     213     234      93      40 
   520    350       0.296   1418     68    400       25      68      97      40      11      11      23      20      14       1      17      33      41      16       4      80     195     232      95      43 
   520    360       0.257   1496     56    404       24      61      67      27      12       7      21      18       8       5      10      27      26      12       4      84     185     216      84      38 
   520    370       0.222   1401     56    357       23      56      68      35      17       5      17      26       4       5      17      26      32       7       6      98     161     221      93      47 
   520    380       0.192   1408     64    350       21      61      69      35      18       4      12      15       5       2       8      14      22      14       8      60     156     184      91      41 
   520    390       0.164   1373     65    353       12      38      51      27      17       1      16      12       2       4      13      13      27      16       2      69     128     205      93      44 
   520    400       0.144   1363     49    306       15      25      57      33      11       3      14      14      10       1       6      10      19       6       2      77     110     150      76      50 
   520    410       0.123   1301     62    319       21      21      64      33      14       2       6      10       6       1       9      11      14       5       0      55     125     160      75      33 
   520    420       0.108   1230     50    272       19      37      53      27      12       6       6      11       5       4       9      15      17       7       2      60     130     150      81      47 
   520    430       0.094   1283     50    249       19      27      56      42      12       2       6      11       5       4       7      11      13       7       4      59     113     143      89      52 
   520    440       0.082   1217     46    279       21      28      47      27      13       5       6       7       4       1       4      14      13      13       4      60     102     130      72      55 
   520    450       0.072   1179     43    313       25      35      50      34      14       2       8       7       6       3       3      12      13       7       2      62      88     130      84      43 
   530    100     156.000     89     47     26       19      31      59      27       7       4       4       7       6       0       6       5       4       1       1       1       4       4       2       1 
   530    110      85.920    157     71     51       21      44      74      36      19       7       5      14       6       4       5       8      15       8       0       4       4      10       2       3 
   530    120      52.080    238     97     66       29      62     107      46      10       4       9      13      12       3      11       5      14      13       2       6       8      14       7       5 
   530    130      34.460    308    103    102       34      59      93      42      22       8      15      27      13       1       9       4      19      14       3       2      14      18       5       4 
   530    140      24.150    347     94     94       38      73     129      52      20       7      14      26       8       3       5       9      22      15       2       6      12      17      13       2 
   530    150      17.330    394    107    126       43      67     131      74      20       8      14      24      12       3       6      14      28      11       2       6      13      34      19       6 
   530    160      12.840    512    105    143       33      90     162      73      17       7      15      26      17       5      11      22      23      19       2      12      20      35      28       9 
   530    170       9.823    588    107    157       39     114     151      78      25       8      18      22      14       6      13      19      34      11       2      15      20      54      19       6 
   530    180       7.556    629    111    165       46      98     174      80      25       9      24      37      15       5      17      22      29      15       9      17      28      48      23       9 
   530    190       5.891    662    132    189       35      78     140      64      21      13      25      30      21       5      14      26      22      13       6      19      31      56      31      10 
   530    200       4.644    754    118    177       39      87     148      82      32      14      27      33      18       4      12      18      47      18       5      26      51      70      38      13 
   530    210       3.714    772    108    195       55      80     150      86      29       4      21      39      14       1      14      29      38      15       4      30      55      81      47      12 
   530    220       2.984    800    124    215       50     100     162      93      27       5      23      35      13       3      18      36      33      21       5      36      57      94      34      22 
   530    230       2.394    941    121    265       40      85     147      69      22       6      27      37      10      12       9      37      32      15       6      37      58     106      56      25 
   530    240       1.958    838    117    259       45      96     133      80      10       8      35      40       7       4      16      41      57      17       4      41      87     106      44      28 
   530    250       1.617    992    108    259       33     100     140      58      16      21      36      36      13       8      15      42      49      24       1      44      63     111      50      21 
   530    260       1.344    939    110    277       35      99     122      57      23       8      32      39       9       3      15      29      46      24       5      37      85     107      54      20 
   530    270       1.123   1043     99    284       37      90     129      61      23      13      27      42       7       2      15      36      43      14       7      47     109     122      57      23 
   530    280       0.935   1029    120    301       39     108     122      56      22      11      34      44      11       7      12      41      55      21       3      49     123     157      65      39 
   530    290       0.788   1131     93    315       32      66     102      39      20      12      33      35      16       9      13      44      46      18      12      59     116     130      71      22 
   530    300       0.637   1249     84    307       32      80     110      52      18      12      29      26      11       9      11      46      46      21       6      58     167     209      94      24 
   530    310       0.546   1284     70    369       29      79      86      40      14      15      33      33      12       4      10      33      50      16       1      62     152     215     109      40 
   530    320       0.464   1237     55    346       26      59      84      37      13       7      18      16      11       2       8      31      49      13       6      78     142     200      98      46 
   530    330       0.400   1392     98    442       31      94      94      35      19      12      42      38       7       3      18      53      53      19       6      87     234     239      98      36 
   530    340       0.345   1363     72    364       28     106     104      34      17      15      40      24       9       2      17      47      38      18       3      87     222     233      79      37 
   530    350       0.292   1458     78    369       34      63      85      34      15      16      19      25       6       3      11      35      38      15       4     100     208     215     117      38 
   530    360       0.250   1447     71    376       24      67      64      33      12       7      22      19       7       2      12      16      44      12       9      84     207     238      99      42 
   530    370       0.217   1432     70    348       25      58      79      29      16       6      19      18       7       3      13      29      27      14       7      79     188     202      91      41 
   530    380       0.187   1430     51    348       24      56      52      35      17       3      15      15       9       1       9      16      22      13       4      64     151     167     114      40 
   530    390       0.163   1386     44    339       20      40      59      38      13       8      14      10       1       1      12      24      19       9       3      70     140     186      98      47 
   530    400       0.141   1300     53    311       18      37      54      28      16       2       4       6       7       2       9      18      25       8       4      64     133     173      85      34 
   530    410       0.122   1316     37    304       20      35      61      42      12       3      11       9       6       0      11      15      16       3       3      58     119     158      79      45 
   530    420       0.105   1274     56    313       11      32      50      36      19       2       8      14       5       1       3      14      21       8       4      57     111     152      94      39 
   530    430       0.093   1286     36    316       25      33      46      33      11       4       6      12       6       3       4      13      10      11       3      47     112     151      77      35 
   530    440       0.081   1293     54    292       20      35      44      32      10       3       4       6       5       2       6      16      15       3       4      51     100     159      81      47 
   530    450       0.071   1227     53    253       20      22      42      25      14       3       5      14       7       2       5      12      12       6       3      47      94     135      77      44 
   540    100     152.400    103     40     28       16      25      49      22       5       4       5      18       5       1       5       1       6       4       4       3       7       6       2       1 
   540    110      81.780    161     59     54       22      51      76      28       9       5       3      19      10       5       4       6      10      10       3       1       5      13       8       2 
   540    120      50.830    229     79     60       20      54     104      51      15       9      11      15       5       4       6       9      16       8       2       4      15      15      14       3 
   540    130      33.610    285     94     70       33      59     110      47      12       5       8      21      14       4       8      10      18       8       1       6      10      17      13       1 
   540    140      23.470    330     88    104       34      87     121      56      18       9      15      14      18       4       7      16      19      11       2       4      14      29      13       2 
   540    150      17.090    430    110    105       44      81     152      69      15       9      19      19      13       4       5      11      35      22       6       7      20      28      16       7 
   540    160      12.490    521    112    116       42      83     143      61      25       5      16      26      15       2       7      15      32      16       2       8      17      29      22       5 
   540    170       9.508    560    114    144       48      88     140      88      26      11      24      33      13       3      12      21      32      13       1      13      31      55      26       5 
   540    180       7.362    589    106    153       49     102     118      66      36      12      20      36      18       4      10      25      34      18       4      15      36      67      39      10 
   540    190       5.713    671    122    187       37      81     140      65      13       8      23      36      13       3      15      27      36      15       7      24      41      65      34      16 
   540    200       4.534    702    115    221       45      84     127      71      19       4      22      30      14       4      11      25      35      14      10      27      43      69      31      14 
   540    210       3.610    844    117    216       51      84     141      82      22      17      17      32      13       4      11      20      31      19       5      19      43      73      34      12 
   540    220       2.925    840    128    219       53     101     171      71      18      14      26      33      23      10      11      35      34      33       9      26      59      79      41      12 
   540    230       2.353    908    120    242       55      85     114      71      15      11      23      38      25       4      10      33      34      12       9      30      66     106      44      18 
   540    240       1.925    856    102    262       52      84     138      52      28      12      37      35      19       6      14      36      45      16       7      45      60     103      52      26 
   540    250       1.585    901    105    283       35      83     141      63      36      15      38      37      12       1      13      32      43      20       4      40      95     110      57      29 
   540    260       1.320    982     98    265       33      97     112      70      32       5      33      25      20       4      15      30      31      21      10      44      83     152      62      36 
   540    270       1.095   1007     97    318       34      99     119      70      22       9      40      35      13       9       6      37      40      22      10      43     105     119      55      29 
   540    280       0.912   1034     96    319       40      88     118      58      15      16      24      37      11       6      16      29      56      15       5      54     100     156      72      20 
   540    290       0.773   1101     89    278       23      95     113      55      18      15      28      33      22       2      19      42      41      20       3      45     127     161      77      27 
   540    300       0.651   1223     85    319       33      89     108      53      25       9      31      26      14       3      11      40      48      16       4      42     126     174      84      29 
   540    310       0.534   1176     83    329       19      72      90      36      17      16      27      24      12      10      14      38      51      14       7      65     179     184      86      26 
   540    320       0.460   1262     73    342       35      70      77      45      19      10      26      29       7       5      12      39      38      21       6      76     160     203      89      38 
   540    330       0.397   1409     83    376       34      87      95      30      17      17      36      22      11       1      14      53      45      23       8     103     221     237      86      30 
   540    340       0.334   1461     86    388       31      82      85      37      13      12      35      34       8       3      13      36      41      20       4      81     242     223     104      45 
   540    350       0.288   1443     75    354       28      75      74      35      13       9      37      29       4       1       9      40      33      17       6      86     199     231      98      38 
   540    360       0.251   1481     58    386       32      64      80      35       9       9      28      21       7       1       8      29      27      10       2      78     180     221      92      32 
   540    370       0.214   1490     72    373       21      64      78      33      18       3      12      24      14       4       9      31      26      12       3      76     199     248      86      38 
   540    380       0.185   1378     50    346       29      52      65      28       8       7      12      12       7       2      12      24      31      12       8      78     163     189     106      54 
   540    390       0.160   1370     66    338       21      49      73      35       7       7      12      18       6       6       6      21      23      16       3      72     163     195      76      31 
   540    400       0.137   1281     48    313       25      42      64      36      10       8      11      11       9       1       9      15      29       6       3      63     122     163     104      40 
   540    410       0.120   1287     51    381       21      43      74      43      19       6      12      15       7       1       6      21      19      12       6      55     123     145      94      50 
   540    420       0.105   1265     49    279       19      33      54      37      17       2      13       7       2       1       5      11      11       8       4      66     120     139      63      46 
   540    430       0.091   1251     36    280       16      29      46      36      16       2       3      21       5       2       7      11       9       7       3      48     101     161      77      47 
   540    440       0.080   1244     58    284       14      29      54      34      17       7       7      11       5       0       6      11      17       8       3      51      94     142      63      38 
   540    450       0.071   1254     40    269       19      36      54      35      15       4       7       5       7       1       6      14      13      11       5      53      98     144      75      29 
   550    100     149.200     96     43     28       18      39      57      27      10       2       3      12       4       1       3       5      11       2       0       2       2       8       2       1 
   550    110      81.480    166     69     56       21      44      77      37      10       5      11      15       8       3       1       6      12       5       0       1       2       3       7       3 
   550    120      49.840    222     77     59       38      68     119      51      12       3      11      15      12       5       3       9      12      12       2       4       8      16       6       6 
   550    130      33.080    273     89     79       41      81     103      59      17       7      12      16      12       2       3      12      15      12       2      10      14      17      10       2 
   550    140      23.190    372    107     92       41      80     121      58      15       6       7      28      11       3       9      12      23       7       0      11      17      22      11       5 
   550    150      16.780    413     99    115       42      80     130      62      18       4      15      19      16       3       8      15      30      12       4       4      18      33      16       8 
   550    160      12.350    492    104    113       38      82     136      91      20       4       7      19      11       5       6      17      33      10       3      15      24      25      26       7 
   550    170       9.384    499    105    128       47      76     129      68      26       4      12      21      13       7       5      17      23      24       4      11      22      49      23       7 
   550    180       7.252    617    121    183       42     104     147      78      26      13      15      28      13       5      10      23      29      10       5      10      27      55      22       8 
   550    190       5.629    655     92    177       44     108     139      56      25      10      19      40      15       4       9      23      32      15       4      20      40      56      44      15 
   550    200       4.405    708    114    191       49      91     151      59      18       2      18      52      17       9      11      17      34      20       4      23      40      67      38      20 
   550    210       3.527    793    125    215       43     101     158      70      25      18      24      35      19       2      14      27      35      25       6      29      53      79      45      17 
   550    220       2.841    827     92    210       48     102     162      77      28      15      21      36      19       4      19      27      38      13       5      27      49      90      44      20 
   550    230       2.315    928    107    234       38      92     121      72      24      11      28      27      13       5       6      35      43      20       7      38      71     102      38      20 
   550    240       1.883    827    110    273       52     118     138      63      26       9      28      29      24       5      16      28      39      15      15      26      69     106      56      16 
   550    250       1.547    928    116    280       39     108     148      71      16      13      31      33      22       8      10      37      48      15       6      38      83     108      61      26 
   550    260       1.291    994    116    303       34      90     119      68      20      11      27      36      18       5       6      34      33      20       9      40      73     127      62      23 
   550    270       1.064    973    101    281       34      84     117      41      29      15      23      40      18       6      13      33      51      22       3      48      94     137      47      26 
   550    280       0.894   1035    119    286       29     101     102      52      22      13      40      38      15       2      11      35      43      19       3      42     114     163      87      34 
   550    290       0.746   1151     92    317       39      89     119      48      17      11      33      35      17       3      14      37      37      17      11      54     126     152      72      21 
   550    300       0.633   1177     92    309       35      98     120      51      21      13      34      25      10       2      17      35      45      25       3      45     129     146      72      25 
   550    310       0.521   1230     89    326       19      85     105      42      16      11      28      31      18       3      14      36      39      16       5      80     190     194      75      41 
   550    320       0.448   1280     65    319       27      65      81      43      15       7      32      29      13       5      11      40      50      21       6      56     167     233      86      38 
   550    330       0.383   1357     88    407       33     109      87      40       5      15      33      30      15       3      16      51      39      19       7      84     225     208      93      37 
   550    340       0.334   1441     88    368       28      80      75      28      15      18      35      31      12       4       9      65      43      17       2      88     252     268     119      38 
   550    350       0.284   1424     67    400       28      76      83      32       7       9      30      24       9       3      15      38      47      16       3      89     202     222     110      30 
   550    360       0.243   1395     81    395       27      63      84      30      19      11      26      18       6       2      11      43      36      16       4      88     189     229      90      32 
   550    370       0.210   1465     59    321       27      74      72      38      19       7      33      28       5       3       9      30      35      10       7      91     183     221     111      31 
   550    380       0.183   1441     60    349       26      53      76      34      14       6      21      23       5       2       9      28      24      11       3      83     205     207      77      30 
   550    390       0.158   1411     69    315       31      47      70      34      19       6      12      15       5       3       9      22      29      11       6      85     169     175      94      41 
   550    400       0.137   1358     44    292       22      42      63      29      15       4       8      19       7       2       4      13      14      10       5      76     169     209      89      49 
   550    410       0.117   1317     43    344       22      38      68      40      14       5      10      10       2       3       8      22      17      14       5      61     129     171      87      39 
   550    420       0.103   1286     48    277       12      42      54      30      21       7      11       4       1       5       6      12      22       7       4      67     108     174      79      38 
   550    430       0.090   1217     35    269       24      33      47      36      16       5       9       6       4       5       7      11      11       2       7      48     120     134      78      38 
   550    440       0.079   1279     36    289       14      32      55      35      11       4       2      10       3       3       6      11      18       6       3      59      93     149      86      35 
   550    450       0.069   1231     40    292       11      32      39      28      12       1       5       8       2       2       8       6      15       9       2      62      95     125      80      35 
   560    100     148.400     82     54     36       22      37      56      33       7       3       3      10       2       1       1       4       9       5       0       4       2       9       3       2 
   560    110      79.810    137     65     50       17      40      78      37      11       5       6      15       9       0       4       7      15       1       0       4       4      11       2       0 
   560    120      48.690    218     75     90       30      65      95      53      17       8      10      13       6       4       7      10      18       8       5       3      10      15       5       3 
   560    130      32.850    281     87     85       35      68     117      58      17       2      11      17       9       4       8      12      14       7       2       5       7      17      12       3 
   560    140      22.890    345     86    101       35      67     129      56      19       7      21      20      15       3       6       7      18      19       3       5      17      21      14       8 
   560    150      16.310    418     91    128       31      80     145      68      24      10       7      31      15      10       6      14      30      12       6       9      13      34      19       8 
   560    160      12.100    515     95    113       42      73     130      66      26       7      13      18      16       1       8      20      32      13       7      13      25      50      22       6 
   560    170       9.204    560    112    144       37      77     151      78      19       6      15      28      14       5       8      21      34      15       4      17      27      46      20       5 
   560    180       7.084    624     86    162       50      91     146      73      27       5      17      29      15       2      10      21      30      16       6      14      36      63      27      14 
   560    190       5.520    691    110    136       62      91     133      72      26      12      18      36      17       3      11      30      33      11       8      23      32      66      19       9 
   560    200       4.389    741    119    168       29      84     146      83      32      10      22      40      18       5       9      22      29      13       4      20      43      66      34      12 
   560    210       3.474    775    123    224       40     103     136      75      28       5      20      26      21       7      11      34      26      16      10      21      33      76      38      10 
   560    220       2.799    827    122    219       43      80     122      64      28      11      20      28      16       4       9      31      36      24      12      24      53     101      46      12 
   560    230       2.302    860    123    217       41      78     121      68      27      12      23      30      14       3      12      35      43      22       4      26      72      92      46      14 
   560    240       1.856    808     87    248       44      87     118      76      24       9      35      51      11       4      20      30      51      27       4      27      66     110      55      21 
   560    250       1.510    934    103    285       39      96     124      66      30       5      19      41      12       6      16      41      40      14       9      38      75      94      46      26 
   560    260       1.256    938     91    286       53     104     130      56      21      14      26      37      20       4      18      31      41      16       7      44      94     136      57      15 
   560    270       1.042    993    113    284       39      94     109      59      14       7      35      35      12       4      17      38      48      17       8      49     100     131      85      39 
   560    280       0.885    999     91    300       37      90     137      47      21       7      24      31      21       5      17      36      41      21       6      39     120     154      60      22 
   560    290       0.733   1072    102    318       31      84      95      47      13       7      21      35      20       4      15      36      47      20       3      56     109     144      63      23 
   560    300       0.620   1082     94    295       20      67     114      54      22      17      22      26      15       5       8      47      42      10       4      58     103     183      67      36 
   560    310       0.528   1162     88    324       27      62      97      35      20       7      24      43       8       6      14      37      36      17       7      60     136     182      80      25 
   560    320       0.435   1162     67    295       32      77      74      39      20      12      19      37      10       4      13      32      46      21       4      69     173     200      93      37 
   560    330       0.371   1379     82    402       31      77      85      42      21      22      30      29      17       7       8      40      54      15       6      73     165     225      97      37 
   560    340       0.324   1451     81    381       39      96      89      41       8      12      31      25       5       2      16      46      31      21       1      96     228     249      67      40 
   560    350       0.281   1371     71    324       24      88      73      39       7       9      24      33       9       2      20      43      41      15       6      95     240     215      89      44 
   560    360       0.239   1443     65    341       25      71      84      40      15       9      26      25       6       5      10      34      26      19       3      81     221     235      82      46 
   560    370       0.207   1384     55    366       24      72      76      28      20       6      27      29       6       1      15      21      26      13       3      99     185     200     108      44 
   560    380       0.178   1368     62    349       25      60      68      38      18      10      24      23       5       1      12      37      19       9       2      88     177     216      82      36 
   560    390       0.154   1397     44    306       16      46      69      31       9       6      14      20       5       4      13      22      20       9       3      74     140     208      80      34 
   560    400       0.135   1380     65    319       25      56      55      38      21       1      23      22       8       2       6      21      16      11       0      86     160     190      81      34 
   560    410       0.116   1293     52    338       27      41      59      27      11       2      15      13       4       0       4      19      25       8       3      72     147     174      83      34 
   560    420       0.100   1296     52    273       17      43      59      23      13       6       7      14       9       2       6      11      13      11       2      68     129     158      75      38 
   560    430       0.089   1228     35    293       17      29      58      29      13       6       3       8       6       3      12      11      22      11       4      54     105     171      72      49 
   560    440       0.076   1305     40    263       20      30      47      25      13       1       8       7       0       0       7       4      13       9       3      55      96     160      84      51 
   560    450       0.068   1227     38    260       20      31      43      39      13       3      10      13       1       1       8      12      12       9       4      51     110     145      76      37 
   570    100     145.200     86     41     25       14      30      57      23       7       5       6      10       6       1       2       4       5       2       3       2       2       8       1       0 
   570    110      79.200    139     60     50       23      32      62      44      15       7       5      12       4       3       2       4      12       5       4       1       3       3       1       3 
   570    120      48.890    223     74     53       35      49      90      37      14       7       7      12      11       1       5       4      12       6       3       5       1      10       4       3 
   570    130      32.080    271     79     80       32      68     110      46      20       2      15      18       7       3       8      15      24       7       1       4      12      17      12       2 
   570    140      22.350    352     89    103       32      60     125      70      14       5      16      19      12       4       4      18      14       7       6       7      13      26      19       3 
   570    150      16.220    372     91    126       33      90     136      70      20       6      11      17      14       2      10      16      29      14       9       7      18      35      13       3 
   570    160      12.010    500    106    145       52     101     130      74      16       7      16      29      15       4       9      14      30      11       2       9      17      33      17       5 
   570    170       8.973    509     97    156       36      82     134      69      26       2      18      28      19       2       8      16      28      20       8       7      28      47      18       4 
   570    180       6.917    614     98    161       48     107     151      74      20       3      20      29      12       5      12      16      38      16       7      15      30      53      22      11 
   570    190       5.419    650    121    180       45      97     135      69      20      10      30      25      15       8      10      17      32      14       6      20      36      61      36       9 
   570    200       4.258    677     89    191       46      77     116      69      24       5      17      29      19       4      14      22      40      18       7      16      43      52      50      13 
   570    210       3.423    766     90    171       36      82     130      74      20       8      27      18      20       6      10      28      30      18       8      21      49      67      49      25 
   570    220       2.706    770     86    205       26      85     139      67      32      11      29      33      19       6      14      29      37      19       1      27      57      77      37      18 
   570    230       2.223    825     98    221       44      80     141      78      20      11      30      35      12       5      13      30      41      24       4      35      64      88      49      28 
   570    240       1.796    838    116    228       41      94     151      63      16       6      24      27      19       6       6      34      58      16      10      29      94      98      42      19 
   570    250       1.504    911    118    247       34     102     129      64      20       6      35      41      24       8      17      28      46      19       6      35      74     116      58      18 
   570    260       1.244    920    114    265       39      81     146      57      22      10      25      30      17       6      11      31      38      21       6      21      84     129      73      18 
   570    270       1.028    967    109    280       44      81     133      64      24      10      27      39      13       7       6      41      39      25       3      36      95     115      55      17 
   570    280       0.862   1018     97    293       40      93     123      74      22       9      34      37      17      10       9      42      39      24       8      49     103     160      87      25 
   570    290       0.723   1073     83    291       27      78     119      43      16       7      26      24      13       4      13      47      46      16       8      55     117     160      63      28 
   570    300       0.611   1129     92    279       26      81      96      55      13      13      40      23      16       4      14      44      41      24      11      61     107     169      78      29 
   570    310       0.516   1146     85    317       31      91     103      49      11       5      17      31      16       2      14      27      36      22       8      59     126     167      71      39 
   570    320       0.436   1213     73    334       25      95     101      40      19      11      26      39      23       1      19      36      36      11       9      74     151     201      87      40 
   570    330       0.362   1381     93    376       38      99      84      45      16      11      27      29      11       6      15      34      42      12       5      66     213     204     104      38 
   570    340       0.319   1415     79    334       38      84      91      28      14       8      34      38       9       2      19      50      39      13       3      89     253     241      76      35 
   570    350       0.273   1448     96    343       31      90      71      39      15      10      35      30       5       2      16      41      41       9       6      90     227     235      80      42 
   570    360       0.234   1386     70    375       26      77      81      29       9       9      23      27      10       2       8      42      41      10       1      95     219     207     102      35 
   570    370       0.203   1367     72    345       38      80      67      29      13       6      21      31       6       0      18      34      31       9       3      97     212     221      77      33 
   570    380       0.175   1343     55    366       17      60      84      32      17       7      15      18      11       1       6      26      28       9       7      75     205     228     109      42 
   570    390       0.151   1343     53    373       23      58      67      36      12       5      17      13       9       1       9      19      26      13       2      80     176     182      91      34 
   570    400       0.133   1337     60    338       19      40      72      27      14       5      12      13       7       2      14      14      22       9       6      72     153     192      99      53 
   570    410       0.115   1349     51    282       17      53      71      29      13       5       8      18       9       4       8      13      24      14       6      68     137     175      80      45 
   570    420       0.101   1276     46    290       18      42      49      34      15       3       7      11       6       1       9      10      29       7       3      64     140     170      78      40 
   570    430       0.087   1199     41    281       17      38      57      49       8       4      13      10       7       3      10      15      15      10       2      51     117     152      77      40 
   570    440       0.077   1207     49    278       15      29      56      42      16       6      12      15       6       1       6      12      17       4       5      53     104     150      82      44 
   570    450       0.067   1210     44    261       31      26      60      47      14       4       5       8       2       3       7       9      12       6       5      73     106     131      66      47 
   580    100     140.100     83     40     32       17      34      50      28       5       1       6      14       5       2       2       2       4       3       2       0       4       4       1       2 
   580    110      77.470    138     46     43       23      41      77      35       4       5       9      10       4       2       5       6       7       5       1       3       4      12       4       0 
   580    120      47.900    198     71     65       24      52      94      54      20       4       7      21       3       2       4       6      12       6       5       6       7      11       8       5 
   580    130      31.380    286     84     83       37      66     113      61      21       2      12      15      11       3       3      10      22       6       4       7      13      22      11       1 
   580    140      21.850    380     89    124       35      79     115      62      17       5      18      27       9       1       7      14      20      10       4       8      20      26      18       5 
   580    150      15.980    406     79     99       34      76     109      61      19      10      17      25      10       2       4      12      24      11       6      11      14      26      18       7 
