Nm3jbins 5
m0_binning   41  200  600  10
m12_binning  27  140  400  10
NscanPoints  1107
    m0    m12      Xsec     nsel    n_a    n_d      sb1     sb2     sb3     sb4     sb5  slmsb1  slmsb2  slmsb3  slmsb4  slmsb5   slsb1   slsb2   slsb3   slsb4   slsb5  slsig1  slsig2  slsig3  slsig4  slsig5
   400    310       0.738   1522     72    364       35      59      94      44      11      12      17      13       4       5       8      21      34       9       8      66     102     155      87      36 
   400    320       0.622   1478     77    369       30      51      67      32      18       7      18      15       6       2      14      21      19      12      10      58     117     157      99      38 
   400    330       0.526   1633     76    391       23      50      73      47      15       6      20      14       8       1       7      16      20      16       8      62     118     155      82      40 
   400    340       0.441   1513     78    410       32      56      84      35      22       5      16      23       6       4       9      22      26      20      10      68     121     188     109      41 
   400    350       0.378   1523     58    364       15      46      52      31      16       5      12      19      12       5      15      19      21      15       4      62     103     167     104      54 
   400    360       0.320   1320     36    311       18      26      45      29      14       1      10      17       5       4       7      17      23      11       3      35      92     155     117      58 
   400    370       0.274   1249     42    261       14      26      49      22      15       4       7      18       9       2       6      13      25      16       2      61      97     176     123      52 
   400    380       0.237   1197     33    236        7      16      33      26       8       2       6      13       7       0       7       7      22       7       3      47      95     163     110      73 
   400    390       0.204   1058     33    201       10      21      22      21       8       4       6       9       8       4       7      12       9       9       4      47      92     166     109      60 
   400    400       0.176   1067     21    195       13      19      19      22      14       5       2       5       3       0       6       8      19       8       3      39      74     145     115      62 
   410    140      30.540    758    192    215       81     207     268     100      34      13      39      62      19       5      13      24      33      14       3      14      33      53      17       5 
   410    150      22.190    985    185    257       75     184     251     109      30      18      56      56      22       7      24      31      58      20       7      29      50      92      43      14 
   410    160      16.570   1139    176    302       66     186     234      95      35      17      46      56      33      10      27      53      61      21       6      39      81     126      48      18 
   410    170      12.750   1207    185    347       88     174     255     102      38      32      57      75      22       7      32      42      61      24      12      38      94     106      42      14 
   410    180       9.895   1302    194    367       85     166     211     100      25      21      53      38      16      10      30      57      60      30       9      66     109     142      64      16 
   410    190       7.747   1365    187    386       65     190     221      73      28      18      53      54      26       5      21      66      69      20      12      51     121     136      44      15 
   410    200       6.164   1520    197    396       85     212     241      73      30      19      55      61      13       3      23      62      68      23      11      56     142     154      66      22 
   410    210       4.918   1556    171    418       97     202     211      80      23      26      57      63      16       3      37      77      69      23       5      87     146     165      68      18 
   410    220       3.933   1573    175    413       75     205     211      84      20      28      48      59      10       5      29      69      70      22       6      99     159     172      66      25 
   410    230       3.253   1723    136    448       70     162     182      71      28      17      50      44      17       0      14      65      63      20       8      52     165     182      68      28 
   410    240       2.615   1599    189    431       70     152     176      71      28      20      58      47      13       6      18      64      57      18       5      63     158     168      83      27 
   410    250       2.143   1644    147    448       65     151     177      54      26      17      39      62      13       7      31      58      79      26       6      74     143     205      83      28 
   410    260       1.772   1630    131    445       53     133     138      48      24      11      38      44      18       4      24      66      54      21       5      71     138     205     103      37 
   410    270       1.458   1669    115    432       54     121     123      60      27      14      41      42      12       0      18      38      58      19       7      78     156     182      85      40 
   410    280       1.217   1626    113    386       41      87     114      58      19       5      41      32      12       6      14      44      43      21       7      60     148     195      87      44 
   410    290       1.024   1596    112    416       38      80     112      53      18       7      24      35      16       5      12      25      23      17      10      73     142     171      94      42 
   410    300       0.851   1555     95    401       29      57     103      51      23       9      19      31      12       1      18      31      31      14       2      67     126     162      95      29 
   410    310       0.715   1491     83    369       41      47      74      38      23       9      20      22       7       5       9      14      28      17       3      69     124     166      92      34 
   410    320       0.600   1544     70    399       27      54      71      36      16       4      10      18       9       4      12      14      17      20       4      45     108     163     108      42 
   410    330       0.514   1556     76    425       26      56      78      54      16       6      14      28       8       5      11      13      26      11       3      60     100     163     100      34 
   410    340       0.433   1562     71    399       27      59      94      43      19       5      13      15      12       3      10      23      22      13       6      57     119     191     106      54 
   410    350       0.369   1534     65    374       27      70      91      39      17       8       9      22       6       2       8      12      26      13       6      61     108     160      73      54 
   410    360       0.316   1432     67    337       21      34      72      33      17       7      11      16       7       6      10      18      23      19       6      55     116     165     106      58 
   410    370       0.270   1239     31    295       24      25      56      29      22       6       6       9       8       1       6      17       8      15       4      53      84     185     125      56 
   410    380       0.231   1208     48    281       12      22      31      20      16       3       4       5       7       2       8      18       8       7       9      61     116     180     108      60 
   410    390       0.201   1092     24    236       10      20      38      23      13       4       9       6       9       5       6      11      16       6       6      51      92     168      98      51 
   410    400       0.172   1002     26    219       12      18      37      15      16       4       6       7       5       3       2      15       9      10       4      45     100     130      87      55 
   420    140      29.780    692    210    189       71     197     268      99      26      21      36      58      22       3      14      30      36      14       4      17      27      33      13       9 
   420    150      21.760    773    212    202       68     204     249      85      26      16      54      41      19       4      22      30      49      20       4      16      31      64      26       7 
   420    160      16.130   1105    198    262       70     194     219     127      23      15      51      56      25       8      20      51      67      29       7      36      81     105      43      17 
   420    170      12.490   1136    151    277       71     168     219     108      27      13      48      73      24       6      19      61      68      29       6      37     113     128      54      23 
   420    180       9.634   1298    187    337       74     200     237     104      14      27      65      45      29       3      17      63      64      18      11      47     108     115      42      21 
   420    190       7.589   1336    193    361       70     181     210      78      33      23      68      57      16       5      25      76      77      26       7      41     118     134      54      17 
   420    200       5.990   1466    176    406       66     191     208      83      23      21      71      63      23       9      24      73      59      26       6      65     143     161      53      20 
   420    210       4.782   1493    162    387       87     192     206      58      23      23      61      74      23      10      23      63      58      18       9      66     158     153      63      17 
   420    220       3.863   1596    187    443       61     184     191      67      23      21      54      52      13       4      30      75      64      12       7      70     137     193      66      24 
   420    230       3.151   1607    163    416       77     198     192      49      28      22      55      52      15       5      38      91      45      17       8      65     161     187      57      23 
   420    240       2.549   1516    189    431       75     183     177      72      11      24      50      52      12       9      25      73      67      24      10      61     165     199      81      36 
   420    250       2.079   1621    132    469       55     163     159      73      20      15      52      34      23       3      28      57      72      19       8      71     139     187      85      32 
   420    260       1.729   1688    142    444       61     130     152      71      23      15      42      49      15       6      22      58      54      23       9      82     147     191      86      29 
   420    270       1.424   1639    102    412       33     110     145      64      25      12      45      46      11       6      13      53      52      23       7      81     131     211      91      29 
   420    280       1.184   1592    124    430       36      94     115      49      18      13      24      30      11       8      17      41      34      13       4      88     142     208     107      54 
   420    290       1.000   1620    108    376       38      93     105      48      18      17      28      30      11       6      16      38      41      12       3      61     141     202      91      49 
   420    300       0.837   1586     80    361       37      74      84      44      30       9      25      23       7       5      10      28      30      27       7      62     145     204      93      33 
   420    310       0.709   1515     66    383       24      58     104      38      25       4      19      20       6       8      10      21      36      15       4      64     109     176      81      32 
   420    320       0.593   1546     70    333       29      62      87      44      24      10      17      20      10       7       6      28      26      14       2      61     119     157      80      35 
   420    330       0.507   1649     83    401       28      47      76      39      14       4      16      17      13       1      10      31      27      15       5      62     105     163     103      44 
   420    340       0.423   1590     71    375       22      66      71      50      18       9       9      21      10       5       4      21      28      12       8      56     111     170     100      33 
   420    350       0.363   1580     55    384       27      53      80      42      18       4      17      18       9       3      12      21      22      12       3      56     113     170      82      44 
   420    360       0.310   1585     81    383       17      46      94      35      16       5      12      19       9       5       6      13      23      16       8      58     103     164      95      47 
   420    370       0.264   1361     54    338       22      42      53      41      16       4       7      12      12       8       6      15      26      11       6      54     101     158      99      56 
   420    380       0.226   1296     46    281       17      28      54      28      17       5      10      21       9       4       4       8       9      14       1      64     108     161     109      58 
   420    390       0.194   1195     32    238        8      30      43      19      12       2      10      17       7       4       2      12      17       8       4      49      89     150     114      56 
   420    400       0.170   1068     18    205        7      28      35      23       9       3       7       8       6       3       6      12      19       7       6      43      98     140      94      66 
   430    140      28.830    665    210    189       83     173     249     104      30      17      35      41      23       6      19      37      47      17       4      13      35      56      20       6 
   430    150      21.220    749    182    219       85     221     231      99      24      19      56      61      22       6      20      33      47      23       0      11      44      66      29      11 
   430    160      15.720   1017    189    291       75     202     251     123      34      22      49      58      21       7      28      55      69      32       7      43     100     114      40      13 
   430    170      12.100   1171    179    302       84     145     213      95      37      16      40      58      22       5      17      53      60      27       6      42      78     141      68      17 
   430    180       9.309   1239    175    320       80     170     217      98      37      19      53      62      26       5      24      54      67      25       8      40      89     136      72      17 
   430    190       7.386   1318    195    357       67     200     212      78      22      31      45      67      22       8      35      59      64      17      10      50     131     154      57      26 
   430    200       5.794   1316    191    364       89     218     212      73      33      23      64      54      24       4      33      90      62      25       4      54     135     169      56      24 
   430    210       4.637   1476    170    411       85     200     200      73      28      23      59      49      18       3      32      78      73      25       1      59     152     161      53      19 
   430    220       3.763   1544    160    431       76     161     219      83      33      26      66      55      28       5      33      75      55      25       9      67     157     173      51      19 
   430    230       3.047   1599    164    427       62     200     195      54      29      24      71      50      19       6      31      65      67      24       5      72     162     166      64      29 
   430    240       2.451   1506    180    456       72     149     172      67      22      26      49      82      15       8      20      81      67      22       8      61     145     188      57      20 
   430    250       2.049   1602    153    453       49     157     172      52      20      21      56      66      24       7      26      81      75      14       4      75     178     190      66      28 
   430    260       1.688   1650    105    429       65     137     156      68      15      13      50      42      13       3      18      67      66      25       7      81     168     197      74      33 
   430    270       1.387   1681    139    430       43     100     132      40      18      11      50      44      15       7      18      60      34      21       6      67     152     203      75      32 
   430    280       1.165   1644    138    372       35     109     124      50      16      12      28      35       8       4      12      41      46      24       4      76     152     184      94      34 
   430    290       0.965   1656    107    428       33      92     128      45      12      15      31      27      19       5      16      34      49      17       6      79     141     184      98      39 
   430    300       0.813   1592    104    365       41      76     121      48      17       9      29      32      11       1      19      34      43      19       4      70     134     210      68      36 
   430    310       0.684   1597     78    366       30      71      82      41      27      11      20      29       9       3       7      28      30      11       9      64     134     195      92      34 
   430    320       0.581   1528     82    357       24      69      83      45      25       8      15      15       6       3      11      23      34      12       6      63     140     186      75      47 
   430    330       0.494   1611     80    413       39      59      82      42      19      11      13      12      17       3      12      21      25      18       3      52     123     173      69      45 
   430    340       0.419   1597     69    397       30      53      66      37      25       7      16      15      14       0       8      18      25      11       6      49     117     157      80      56 
   430    350       0.355   1524     67    346       28      54      77      32      17       4       9      13       9       0       7      18      18      17       6      64     108     192      94      51 
   430    360       0.305   1521     58    392       19      57      71      43      11       9      12      18      12       2       8      16      16       8       6      64     112     172      81      53 
   430    370       0.261   1476     65    393       26      44      63      30      20       6       8      17       9       0       8      18      23      15       4      57     102     190      89      48 
   430    380       0.223   1417     49    303       25      34      69      40      22       3       6       8       7       2       6       9      20      10       2      55     128     166      94      38 
   430    390       0.193   1314     45    283       15      35      35      28      19       5      13      14       4       3       9      14       7       7       4      59      91     177      89      57 
   430    400       0.166   1158     31    280       10      20      31      15      12       2       6       7       5       4       3      12      19       7       1      53      89     147      98      66 
   440    140      28.320    666    186    170       83     188     271      95      20       9      47      55      17       6      15      26      55      21       6      22      31      49      16       3 
   440    150      20.630    773    212    239       88     206     267      94      27      10      52      54      24       6       9      31      48      23       3      23      36      56      27      11 
   440    160      15.520    891    208    235       65     194     236     109      27      13      60      69      14       4      23      57      62      17       5      28      62      75      31      16 
   440    170      11.640   1116    185    283       77     167     246      94      35      12      56      69      17       7      22      57      72      24       7      46      93     112      48      22 
   440    180       9.051   1197    152    281       62     180     216      93      30      20      57      59      22       8      15      56      84      27       8      36     116     138      62      21 
   440    190       7.144   1275    187    334       72     158     217      88      28      22      57      66      29       3      28      65      74      27      14      50     107     165      45      25 
   440    200       5.613   1332    173    359       76     204     214      99      22      30      55      51      25       6      31      76      68      38       4      54     124     170      58      22 
   440    210       4.517   1464    172    365       70     181     207      82      25      21      52      58      16       6      27      68      63      16       4      72     153     172      70      14 
   440    220       3.652   1461    168    383       72     219     194      65      19      27      57      67      15       3      29      72      64      19       3      61     160     179      65      27 
   440    230       2.996   1553    151    405       70     170     183      68      23      21      61      67      18       5      29      80      59      21       3      77     204     171      78      17 
   440    240       2.435   1525    189    423       73     182     160      58      22      24      66      50      20       9      28      73      63      18       5      85     170     164      78      26 
   440    250       1.991   1557    164    465       63     153     182      65      14      29      48      64      13       8      28      65      82      19       8      63     167     185      75      28 
   440    260       1.639   1600    142    485       50     144     165      69      17      17      49      36      16       5      27      59      59      22       7      72     159     203      76      43 
   440    270       1.361   1682    133    422       47     131     124      51      10      22      28      48      16       4      20      62      50      14      10      80     166     212      81      41 
   440    280       1.135   1648    112    430       56     126     130      57      16      14      40      34      13       3      18      51      54      24       7      83     156     189      84      35 
   440    290       0.941   1646     99    439       36      99     133      52      15       8      37      36      15       8      14      36      41      25       5      65     159     207      91      42 
   440    300       0.799   1571     83    392       30      88     109      40      20       8      17      34      13       7      16      26      38      14       3      80     144     217     100      30 
   440    310       0.671   1526     61    378       29      87     116      54      23       8      12      19       6       6      20      33      41      18       9      55     139     189      94      33 
   440    320       0.570   1581     83    384       28      60      86      37      16       7      19      24       9       4      11      22      50      19       8      67     138     181     101      37 
   440    330       0.488   1551     72    376       26      75      84      44      24       7      18      13      11       5       5      31      23      16       6      56     127     174      84      40 
   440    340       0.409   1561     91    400       36      72      88      29      13       8      17      12       9       2       6      30      22      21       2      70     111     192      80      30 
   440    350       0.347   1546     81    425       21      50      65      41      12       5      14      14       7       5       9      22      27      10       5      56     119     172      92      38 
   440    360       0.296   1584     59    334       43      46      78      37      17       4      12      21       7       6       9      23      31      10       4      50     108     192      80      44 
   440    370       0.255   1484     77    354        9      44      65      40      13       5      10      18      13       2       5      12      16      12       6      72     114     161      94      44 
   440    380       0.220   1493     66    351       23      52      59      43      18       3       9      12       7       3       9      10      23      10       4      48      92     170     100      42 
   440    390       0.190   1412     51    314       21      35      51      32      10       7       5      10       6       0       8       6      17      10       3      60      85     165     110      57 
   440    400       0.162   1239     32    257       14      31      47      28      12       1       2      13       6       1       6       7      15       4       3      55     101     148     109      59 
   450    140      27.430    681    176    186       87     195     251     100      13      20      33      50      16       5      12      38      48      24       9      13      38      45      17       6 
   450    150      20.260    820    209    190       75     208     249      95      27      13      52      51      18       6      18      42      49      16       2      13      39      45      24       6 
   450    160      15.230    859    192    222       98     203     248     108      15      14      49      60      22       8      19      43      58      25       2      23      46      70      31       9 
   450    170      11.270   1078    182    297       74     169     192     109      35      21      52      89      27       7      26      71      68      28       9      43     105     119      49      10 
   450    180       8.816   1153    161    289       64     170     193     101      31      32      60      66      30       7      32      61      83      28      16      42      84     132      55      19 
   450    190       6.992   1302    157    303       70     182     212      84      37      28      63      71      25       7      19      74      64      18       8      49     123     161      66      19 
   450    200       5.539   1313    153    381       69     184     202      90      24      22      62      57      28       7      31      77      56      23       5      51     133     145      55      30 
   450    210       4.380   1377    148    392       61     177     189      82      28      34      50      48      21       9      19      64      87      30       7      64     136     183      71      30 
   450    220       3.538   1509    164    414       73     197     180      73      18      21      56      48      16       5      24      67      65      24       8      64     184     168      54      17 
   450    230       2.905   1488    161    425       75     207     160      62      23      24      52      55      17       4      29      76      54      18       7      64     169     204      65      23 
   450    240       2.386   1557    159    449       59     200     154      66      18      18      51      61      25       1      17      66      63      27       3      89     154     166      58      26 
   450    250       1.938   1494    158    454       62     166     150      57      22      13      55      60      15       3      17      66      64      21      10      72     184     209      81      27 
   450    260       1.595   1577    148    480       58     147     135      58      21      15      61      40      16       2      21      48      53      20       8      66     179     228      70      27 
   450    270       1.322   1602    145    451       51     134     128      63      24       9      41      43      15       5      16      55      59      33       7      84     161     249      64      22 
   450    280       1.112   1610    132    416       56     114     133      57      24      20      37      41      14       2      11      47      51      22      10      65     148     223      88      30 
   450    290       0.918   1618     97    444       36      96     137      50      18      14      32      39      10       4      22      46      50      16       3      71     170     206      94      36 
   450    300       0.776   1551     77    420       39      97     106      43      17       8      33      29      14       6      10      32      51       9       8      71     158     168      97      35 
   450    310       0.657   1597     92    383       31      63     106      67      21      15      24      33      12       7      16      34      32      15       8      82     152     185      88      29 
   450    320       0.553   1639     81    386       32      71      72      39      16       6      18      18      10       1      12      22      32       8       7      81     126     178      98      33 
   450    330       0.475   1654     89    454       23      69      73      46      24       4      18      16      10       5      10      31      27      11       5      75     133     191      94      37 
   450    340       0.397   1553     56    423       33      61      69      43      29       8      12      16       9       2      12      19      28      12       6      58     117     184      95      42 
   450    350       0.342   1513     72    386       28      52      80      37      17       9       9      15      10       7      10      16      21      16       6      58      93     179     108      47 
   450    360       0.294   1500     64    412       24      60      72      40      15       4      13      11      10       7      11      18      24       7      12      63     103     198      93      42 
   450    370       0.252   1536     65    381       22      43      68      45      23       4      13      17      11       4       8      10      16      12       4      62     111     165      88      40 
   450    380       0.215   1492     53    364       19      46      66      33      16       4      14      13      13       2       4      19      21       8       6      55     109     174      89      45 
   450    390       0.185   1449     54    344       14      48      84      32      13       5       9      10       4       5       5      18      18       9       6      59      81     168      88      50 
   450    400       0.160   1371     47    278       16      29      63      23      18       4       4      11      10       1       6      10      23      15       4      54     114     158     106      47 
   460    140      26.630    674    170    186       79     187     246      95      29      21      34      47      17       9      13      33      39      15      10      16      32      43      18      10 
   460    150      19.550    820    188    207       87     188     241      88      33      18      49      50      26       5      18      51      49      17       6      24      39      57      24       7 
   460    160      14.830    819    193    233       74     178     208      87      22      12      46      64      26       6      25      50      43      22       6      24      40      75      30       8 
   460    170      11.200    961    208    230       89     214     245      99      32      16      53      62      19       6      20      43      66      24       7      33      62      78      37      15 
   460    180       8.604   1139    187    300       58     159     198      91      30      18      48      57      26      12      18      50      80      28      10      52     101     164      62      13 
   460    190       6.739   1255    194    306       54     147     226      92      24      18      51      38      26      11      21      59      69      30       5      53     125     136      67      26 
   460    200       5.375   1343    157    360       70     177     197      76      31      21      52      60      14       5      27      66      61      33       5      60     130     144      54      24 
   460    210       4.257   1386    175    353       69     190     191      85      22      23      54      51      17       8      20      60      68      26       5      66     139     153      65      14 
   460    220       3.474   1450    160    403       70     203     178      70      17      27      61      57      19       5      26      79      66      32       7      60     162     181      65      20 
   460    230       2.814   1494    165    414       80     167     159      67      29      23      53      61      17       5      34      69      63      23       6      69     191     189      75      19 
   460    240       2.293   1472    159    462       68     166     175      65      18      21      55      54      20       4      29      66      68      29      10      78     189     190      68      25 
   460    250       1.896   1538    162    425       65     164     148      67      22      16      51      41      19       4      39      66      74      14       8      73     159     182      70      25 
   460    260       1.560   1538    144    452       66     140     168      70      24      16      73      38      13       3      22      54      62      19       7      84     170     206      76      27 
   460    270       1.298   1603    134    438       44     143     140      57      13      17      53      48      18       7      15      59      52      18       6      53     163     195      70      42 
   460    280       1.080   1638    111    456       41      98     141      52      22      14      37      36      11       5      18      40      49      17       8      92     148     200      74      27 
   460    290       0.904   1590    106    414       53     103     122      42      20      10      31      39      12       5      18      56      48      22       8      69     172     197      94      42 
   460    300       0.764   1623     97    420       33      89     104      43      15      18      31      31      17       2      14      40      35      23       4      83     155     201     106      38 
   460    310       0.638   1659     93    389       25      69     103      45      11       5      15      33      11       5      16      31      42      16       6      77     165     193      98      34 
   460    320       0.542   1656     87    396       28      71      92      46      23       5      28      29       8       4      13      28      29      20       4      70     147     199      95      35 
   460    330       0.458   1653     72    412       39      84     109      41      26       9      23      21       8       2      14      30      29      13       4      59     131     178     106      34 
   460    340       0.392   1679     81    421       38      67      79      52      15       9      18      27      11       3      10      20      33      14       6      52     122     202      90      38 
   460    350       0.336   1590     76    408       28      57      91      44      19       5      17      19       3       4       4      18      29      13       5      78     118     170     105      41 
   460    360       0.286   1557     60    379       25      56      58      32      27       5      13      16       8       4       5      25      21      11       8      70     109     161      99      47 
   460    370       0.248   1476     65    407       23      57      75      46      16       9      10      17       7       7       9      10      14       8       4      67      99     169      79      41 
   460    380       0.212   1465     60    367       28      47      63      32      19       3      14      20       4       4       6      16      21      13       8      52     113     156      98      47 
   460    390       0.181   1484     63    339       20      29      74      34      20       7       9      15      16       1      11      11      19      11       3      61      97     164      81      40 
   460    400       0.159   1376     45    337       18      43      69      34      21       5       7      15       5       6       6      14      22       9       5      55      86     137      86      50 
   470    140      26.310    682    190    179       73     188     236      93      25      18      40      49      19       4      10      39      41      21       9      21      28      46      17       6 
   470    150      19.100    742    182    189       84     191     226      87      27      13      38      47      17       3      12      36      49      13       5      21      32      53      29       9 
   470    160      14.430    808    154    212       83     187     247     103      35      19      43      63      22       7      13      47      54      19       4      26      42      67      32      16 
   470    170      10.850    938    199    251       81     195     219      82      31      17      52      54      19       7      34      59      57      27       7      31      60      86      33       5 
   470    180       8.249   1137    156    285       64     170     213      81      38      20      62      78      26       7      24      67      76      31       9      41      86     115      66      18 
   470    190       6.619   1195    151    335       66     150     211      85      33      19      45      85      28       6      27      61      76      38      10      50     118     159      61      14 
   470    200       5.230   1203    163    334       61     155     177      87      26      23      66      53      30       8      24      51      79      29       8      54     120     182      70      19 
   470    210       4.164   1331    159    345       69     169     187      87      22      16      59      60      28       4      21      68      71      15       6      60     148     154      59      20 
   470    220       3.381   1387    160    386       69     209     169      72      27      24      54      55      18      10      33      72      68      19       5      64     151     180      70      28 
   470    230       2.751   1461    140    436       75     168     162      81      21      23      77      44      23       5      27      67      65      25      10      60     152     178      61      21 
   470    240       2.250   1388    187    429       68     187     176      68      28      13      76      54      23       3      22      68      69      25       6      61     182     195      69      26 
   470    250       1.841   1491    178    409       58     169     172      48      31      10      63      58      13       3      23      78      67      21       7      76     187     191      73      26 
   470    260       1.526   1568    128    459       49     152     163      44      20      16      44      38      19       7      28      57      57      21       2      75     191     198      74      24 
   470    270       1.267   1539    139    464       46     138     156      56      18      16      41      36      16       4      29      52      61      22       4      82     157     215      87      34 
   470    280       1.059   1557    142    461       55     115     112      48       9      15      50      40      18       2       9      39      66      19       8      61     165     199      88      39 
   470    290       0.881   1639    114    393       49     111     100      57      19      11      40      36       8       3      17      45      57      20       5      94     165     225      87      41 
   470    300       0.747   1641    107    421       34     109      97      42      17      12      17      25      17       2      14      47      35      11       2      85     161     210     101      38 
   470    310       0.627   1557     87    443       37      95     105      52      16      10      29      24       9       1      14      41      44      12       6      80     166     228      82      48 
   470    320       0.534   1649     81    410       30      75      77      42      15      10      16      24       9       1      11      38      40      14       4      76     189     214      93      39 
   470    330       0.454   1688     82    430       21      79     113      48      13       7      15      26      13       2      10      27      40      16       4      85     136     204      94      51 
   470    340       0.385   1604     96    419       38      60      85      52      10       3      22      25      10       5       6      19      25      12       5      66     138     198      97      42 
   470    350       0.331   1581     61    409       29      58      90      48      16       6      15      30       8       8      10      21      28       8       7      68     135     187      81      42 
   470    360       0.281   1590     53    387       26      58      77      41      15       2       8      17      12       3       6      12      24       9       7      65     133     180      76      36 
   470    370       0.244   1521     67    364       17      37      72      45      20       5      15      12      11       4       9      11      22       9      13      47     117     155      86      36 
   470    380       0.207   1551     46    367       24      45      74      29      22       4       7      12       7       3       7      14      22      10       5      52     117     149      89      40 
   470    390       0.179   1489     45    335       19      48      84      34      13       3      13      16       6       4       5       9      15      12       3      56      89     150      85      39 
   470    400       0.154   1407     45    352       18      29      62      35      15       2       9      11       4       3       8       9      16       9      10      63     119     164      87      65 
   480    140      25.550    669    163    187       84     165     230     105      21       9      41      48      20       6      12      24      39      13       6      15      27      43      19       7 
   480    150      18.830    762    179    221       68     200     250      88      31      17      32      58      26       4      17      25      40      20       5      19      27      68      25       8 
   480    160      14.090    897    185    258       91     184     240     100      28      22      43      65      18       4      20      38      50      19      10      23      54      67      28      10 
   480    170      10.630    897    213    236       91     198     273      87      25      16      46      57      31       4      16      54      56      26       3      24      55      84      35      10 
   480    180       8.258   1046    197    230       70     207     255     103      22      26      41      55      22       6      19      55      56      27       4      32      75      95      50      14 
   480    190       6.405   1219    167    324       52     151     216      81      32      22      46      66      25       8      30      61      96      39      11      51     101     135      78      16 
   480    200       5.124   1213    141    323       57     137     199      83      29      19      62      60      21      10      24      66      65      39       7      46     134     176      75      20 
   480    210       4.061   1282    151    321       66     158     175      73      18      20      48      66      23       8      22      86      80      25       6      72     149     137      55      19 
   480    220       3.285   1341    150    361       78     175     184      68      27      21      63      66      18       3      30      58      70      21      10      58     157     170      51      30 
   480    230       2.662   1392    147    366       68     171     166      78      16      22      54      45      14      11      27      68      69      34       5      69     172     193      76      32 
   480    240       2.190   1390    168    390       64     165     191      67      25      29      66      46      19       4      31      83      79      13      13      67     183     173      65      18 
   480    250       1.790   1441    161    437       59     164     175      67      21      20      52      45      18       3      28      64      72      26       8      57     175     175      82      27 
   480    260       1.490   1517    139    441       68     147     146      59      21      17      45      40      21       8      26      77      61      14       3      74     155     199      64      29 
   480    270       1.221   1482    130    430       48     126     128      53      18      20      49      57      12       6      18      65      65      18       9      73     203     202      87      28 
   480    280       1.026   1578    129    402       45     117     126      44      16      14      40      44      20       6      12      57      53      28       8      58     180     222      92      39 
   480    290       0.857   1618    107    429       53     112     134      43      26      17      34      35      14       2      22      39      58      21       4      67     181     231      96      36 
   480    300       0.728   1667    108    374       37      88     114      56      14      10      29      33      15       9      17      56      38      19       6      70     153     224      70      45 
