m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3595
    m0    m12      Xsec     nsel    n_a    n_d     sb     slsb     slsig
   500    370       0.227    748     54    168    186     74    297
   500    380       0.198    761     41    168    164     54    289
   500    390       0.173    714     41    166    170     53    258
   500    400       0.149    681     42    153    157     62    250
   500    410       0.129    735     50    160    129     56    234
   500    420       0.111    708     36    137    134     36    236
   500    430       0.096    673     31    147    143     48    244
   500    440       0.085    681     33    139    126     41    235
   500    450       0.075    621     33    140    120     30    236
   510    100     164.900     14     13      9     34      7      2
   510    110      87.500     37     20      5     70     12      3
   510    120      53.880     52     31     11     92     13      7
   510    130      35.380     58     45     14    121     23     13
   510    140      25.020     80     37     20    145     23     15
   510    150      18.140     91     45     37    160     26     22
   510    160      13.420    123     52     33    206     30     24
   510    170      10.130    147     57     34    213     51     35
   510    180       7.859    162     57     40    210     43     43
   510    190       6.174    203     61     48    241     53     51
   510    200       4.834    212     71     50    215     57     59
   510    210       3.917    245     59     61    261     71     68
   510    220       3.084    289     71     58    241     83     82
   510    230       2.509    340     80     85    250     89     95
   510    240       2.052    348     59     98    255     86    125
   510    250       1.707    355     57    100    272    110     98
   510    260       1.403    414     68     95    258    104    126
   510    270       1.159    441     80     93    275     96    155
   510    280       0.970    448     85    128    228    126    210
   510    290       0.798    568     85    137    246    153    255
   510    300       0.674    604     64    157    210    116    305
   510    310       0.576    612     66    141    202    111    274
   510    330       0.422    751     96    214    232    135    343
   510    340       0.356    837     75    175    246    112    365
   510    350       0.304    782     71    184    226    105    345
   510    360       0.264    783     40    178    198     86    340
   510    370       0.224    738     47    182    148     78    293
   510    380       0.196    733     48    159    163     65    314
   510    390       0.167    735     38    155    159     71    262
   510    400       0.145    717     47    155    138     62    281
   510    410       0.126    687     31    154    144     59    252
   510    420       0.109    738     42    142    111     36    242
   510    430       0.096    676     34    133    133     36    240
   510    440       0.083    665     30    125    118     51    231
   510    450       0.073    648     31    143    137     32    231
   520    100     162.300     15      8      6     48      7      2
   520    110      88.290     33     21     12     67     10      3
   520    120      53.130     41     21     17     99     10      7
   520    130      34.850     62     33     16    109     27     11
   520    140      24.460     72     32     18    165     22     15
   520    150      17.720     81     48     30    152     32     26
   520    160      13.230    133     47     30    178     37     36
   520    170       9.984    147     69     48    226     41     31
   520    180       7.689    169     47     44    220     56     42
   520    190       6.025    177     46     47    217     55     58
   520    200       4.729    219     65     52    217     61     45
   520    210       3.803    255     65     73    260     87     54
   520    220       3.065    285     66     69    264     72     77
   520    230       2.467    310     79     97    268     77     94
   520    240       2.015    305     67     82    262    107    109
   520    250       1.674    373     78     89    250     92     97
   520    260       1.374    354     83     90    263     98    130
   520    270       1.133    427     63    102    230     89    154
   520    280       0.951    463     67    103    249    102    189
   520    290       0.807    497     76    143    255    138    224
   520    300       0.657    630     81    144    228    129    254
   520    310       0.560    635     62    135    196    113    275
   520    320       0.481    663     60    148    216    115    291
   520    330       0.407    754     73    187    257    166    346
   520    340       0.347    803     54    213    225    111    340
   520    350       0.296    751     84    174    218    105    372
   520    360       0.257    799     66    197    179     84    358
   520    370       0.222    718     58    163    207     77    350
   520    380       0.192    782     54    159    152     74    285
   520    390       0.164    732     44    170    157     60    275
   520    400       0.144    707     46    149    139     52    268
   520    410       0.123    739     43    161    126     47    256
   520    420       0.108    674     40    122    135     53    261
   520    430       0.094    699     31    130    130     48    250
   520    440       0.082    646     41    136    115     51    247
   520    450       0.072    616     26    161    119     27    237
   530    100     156.000     16     14      6     39      6      2
   530    110      85.920     25     27      9     57     12      3
   530    120      52.080     44     20     16     95     14      8
   530    130      34.460     72     36     17    117     17      7
   530    140      24.150     81     39     18    135     28      8
   530    150      17.330     87     34     34    130     23     19
   530    160      12.840    122     57     33    170     40     26
   530    170       9.823    145     52     35    218     42     34
   530    180       7.556    166     41     37    223     52     28
   530    190       5.891    191     68     50    191     39     42
   530    200       4.644    214     57     57    245     65     61
   530    210       3.714    238     68     48    217     76     64
   530    220       2.984    266     61     66    259     71     82
   530    230       2.394    307     73     89    238     84    103
   530    240       1.958    303     77     75    228     93     97
   530    250       1.617    345     70     89    259     88    114
   530    260       1.344    350     79     80    252     86    108
   530    270       1.123    411     66    118    229     98    148
   530    280       0.935    390     62    109    255    116    170
   530    290       0.788    471     82    115    220    104    185
   530    300       0.637    576     66    136    258    114    255
   530    310       0.546    589     67    166    225    112    261
   530    320       0.464    612     58    152    200     97    299
   530    330       0.400    722     82    231    223    139    358
   530    340       0.345    719     60    162    250    139    362
   530    350       0.292    753     69    158    249    115    373
   530    360       0.250    745     62    190    227     84    367
   530    370       0.217    775     77    186    188     84    348
   530    380       0.187    784     39    178    166     71    309
   530    390       0.163    752     41    151    137     81    309
   530    400       0.141    721     44    140    151     79    284
   530    410       0.122    691     42    160    144     50    263
   530    420       0.105    691     32    163    124     59    251
   530    430       0.093    657     34    163    110     54    238
   530    440       0.081    693     51    137    124     37    266
   530    450       0.071    612     26    120    117     39    225
   540    100     152.400     22      9      4     33      9      1
   540    110      81.780     31     20     13     63     11     10
   540    120      50.830     39     25      6     84     20      7
   540    130      33.610     45     34     21    110     21      9
   540    140      23.470     65     47     13    140     22     11
   540    150      17.090    102     48     32    165     41     18
   540    160      12.490    128     33     36    201     26     21
   540    170       9.508    129     50     34    229     47     34
   540    180       7.362    160     51     38    224     39     45
   540    190       5.713    167     57     45    210     59     39
   540    200       4.534    214     67     66    223     67     53
   540    210       3.610    278     71     51    254     65     41
   540    220       2.925    253     71     60    242     70     76
   540    230       2.353    327     74     73    241     64    103
   540    240       1.925    299     74     66    250     89     93
   540    250       1.585    331     77     82    238     80    113
   540    260       1.320    350     80     78    249     96    148
   540    270       1.095    367     86    111    260     79    133
   540    280       0.912    403     63    134    247     90    154
   540    290       0.773    455     62    102    248    116    189
   540    300       0.651    518     61    118    251    122    208
   540    310       0.534    552     68    142    213    116    276
   540    320       0.460    584     61    147    226    110    267
   540    330       0.397    742     76    180    272    131    348
   540    340       0.334    773     69    194    260    114    382
   540    350       0.288    753     60    162    218    104    365
   540    360       0.251    763     67    184    227     88    354
   540    370       0.214    786     61    184    207    108    364
   540    380       0.185    719     58    173    174     83    334
   540    390       0.160    743     53    171    156     56    294
   540    400       0.137    651     54    152    151     50    293
   540    410       0.120    698     48    183    146     63    242
   540    420       0.105    660     41    131    126     43    250
   540    430       0.091    642     38    138    139     45    244
   540    440       0.080    655     27    145    120     47    230
   540    450       0.071    659     45    145    121     45    217
   550    100     149.200     23     14      8     39      6      4
   550    110      81.480     39     21     10     71      8      4
   550    120      49.840     41     24     13     94     13      8
   550    130      33.080     51     35     13    112     19     12
   550    140      23.190     91     47     22    156     18     18
   550    150      16.780     92     43     17    160     32     17
   550    160      12.350    116     42     20    187     35     25
   550    170       9.384    116     38     43    201     46     22
   550    180       7.252    162     70     46    210     38     43
   550    190       5.629    210     66     30    221     54     49
   550    200       4.405    204     56     57    215     61     57
   550    210       3.527    232     66     60    266     69     49
   550    220       2.841    259     57     58    261     59     88
   550    230       2.315    314     70     59    251     80    101
   550    240       1.883    262     77     94    263     99     78
   550    250       1.547    356     71     75    257     92    101
   550    260       1.291    329     83    107    291     88    101
   550    270       1.064    372     68     96    251    108    138
   550    280       0.894    392     68    102    242     90    203
   550    290       0.746    450     72    112    274    117    178
   550    300       0.633    512     69    105    269     86    201
   550    310       0.521    611     72    142    242    114    298
   550    320       0.448    628     61    152    202    122    272
   550    330       0.383    683     73    188    273    122    332
   550    340       0.334    742     66    166    269    147    395
   550    350       0.284    754     69    196    238    123    361
   550    360       0.243    732     69    190    178    109    343
   550    370       0.210    762     53    164    210     97    368
   550    380       0.183    770     68    164    193     78    342
   550    390       0.158    764     55    169    150     68    313
   550    400       0.137    708     37    136    157     64    361
   550    410       0.117    715     43    168    121     68    296
   550    420       0.103    656     42    132    149     48    267
   550    430       0.090    665     38    150    102     47    239
   550    440       0.079    703     34    138    130     40    238
   550    450       0.069    643     37    137    115     43    243
   560    100     148.400     15     13      8     36      7      5
   560    110      79.810     19     23      8     61      4      3
   560    120      48.690     40     24     19     88     11      3
   560    130      32.850     58     29     21    120     17     10
   560    140      22.890     59     31     29    143     34     10
   560    150      16.310    102     53     34    165     36     18
   560    160      12.100    114     45     34    189     55     27
   560    170       9.204    138     54     44    168     45     28
   560    180       7.084    180     51     40    221     47     39
   560    190       5.520    203     48     38    221     47     37
   560    200       4.389    213     50     40    216     62     56
   560    210       3.474    229     63     68    227     61     51
   560    220       2.799    286     78     75    239     58     76
   560    230       2.302    284     67     47    237     65     94
   560    240       1.856    289     76     69    227     79     87
   560    250       1.510    347     86     82    226     94    108
   560    260       1.256    336     58    107    232     82    134
   560    270       1.042    378     73    110    247     98    158
   560    280       0.885    385     72    122    219    108    165
   560    290       0.733    444     73    112    250     99    156
   560    300       0.620    478     61    107    232    115    205
   560    310       0.528    540     71    139    239    115    215
   560    320       0.435    563     59    136    220    117    299
   560    330       0.371    720     91    178    276    112    287
   560    340       0.324    749     72    177    269    139    378
   560    350       0.281    712     62    157    236    130    365
   560    360       0.239    773     48    179    204    117    352
   560    370       0.207    741     60    170    193     91    365
   560    380       0.178    742     50    190    198     87    321
   560    390       0.154    756     50    133    161     76    310
   560    400       0.135    748     32    159    139     62    314
   560    410       0.116    681     55    169    113     72    293
   560    420       0.100    678     46    151    131     51    278
   560    430       0.089    648     34    148    112     39    272
   560    440       0.076    689     31    117    123     49    261
   560    450       0.068    657     21    132    132     51    244
   570    100     145.200     11     12      7     51      2      1
   570    110      79.200     35     22      5     51      9      2
   570    120      48.890     40     19      9     93      8      5
   570    130      32.080     56     26     13    113     16      6
   570    140      22.350     72     35     18    138     24     16
   570    150      16.220     91     31     22    137     38     19
   570    160      12.010    127     59     27    185     25     20
   570    170       8.973    126     60     39    193     28     22
   570    180       6.917    164     50     51    186     42     45
   570    190       5.419    164     40     50    229     51     44
   570    200       4.258    201     56     41    200     44     57
   570    210       3.423    247     56     46    225     50     57
   570    220       2.706    246     54     61    239     67     84
   570    230       2.223    282     41     70    260     94     85
   570    240       1.796    272     73     63    260     76    103
   570    250       1.504    336     78     78    233     73    125
   570    260       1.244    338     73     91    241    100    119
   570    270       1.028    344     77    104    235     89    137
   570    280       0.862    414     69    120    250     88    184
   570    290       0.723    441     63    106    244     97    211
   570    300       0.611    480     70    101    231     99    197
   570    310       0.516    520     64    121    238    104    202
   570    320       0.436    572     65    143    248    111    292
   570    330       0.362    698     83    187    274    125    334
   570    340       0.319    772     68    164    254    131    371
   570    350       0.273    764     63    180    237    109    385
   570    360       0.234    753     65    194    232     86    367
   570    370       0.203    727     54    185    195    108    335
   570    380       0.175    725     58    184    171    106    354
   570    390       0.151    713     50    202    163     57    313
   570    400       0.133    720     50    159    156     70    328
   570    410       0.115    725     42    149    162     65    300
   570    420       0.101    704     40    146    158     53    274
   570    430       0.087    638     30    148    134     56    241
   570    440       0.077    650     40    132    120     54    240
   570    450       0.067    653     30    132    136     39    248
   580    100     140.100     10     13      7     31      2      3
   580    110      77.470     21     21      8     66      9      5
   580    120      47.900     36     19     15     86     12      7
   580    130      31.380     62     29     14    117     15     14
   580    140      21.850     84     33     28    139     33     10
   580    150      15.980     97     37     25    139     26     19
   580    160      11.790    107     45     30    159     27     26
   580    170       8.859    129     51     27    207     36     33
   580    180       6.759    152     43     41    222     34     37
   580    190       5.217    171     54     34    213     60     48
   580    200       4.149    192     53     40    246     57     44
   580    210       3.340    235     60     51    231     59     57
   580    220       2.646    237     53     60    216     63     69
   580    230       2.182    299     56     60    233     78     90
   580    240       1.793    314     70     81    225     62    105
   580    250       1.451    325     65     80    267    104    111
   580    260       1.202    309     82     87    241     95    141
   580    270       1.010    375     70     98    232     96    129
   580    280       0.851    393     65    108    210     95    182
   580    290       0.709    437     66    105    215     87    163
   580    300       0.603    471     59    128    226    112    197
   580    310       0.510    452     59    147    213    100    223
   580    320       0.432    537     56    156    238    114    245
   580    330       0.354    702     79    199    241    139    323
   580    340       0.310    637     77    191    253    122    359
   580    350       0.271    682     74    167    248    136    375
   580    360       0.233    766     48    189    220    109    379
   580    370       0.201    769     62    186    201    112    367
   580    380       0.172    821     74    170    198    101    351
   580    390       0.150    702     54    174    168    101    371
   580    400       0.130    731     50    157    159     70    340
   580    410       0.113    704     41    162    148     73    308
   580    420       0.099    742     38    166    127     70    289
   580    430       0.086    674     39    128    128     53    272
   580    440       0.075    615     32    137    126     56    265
   580    450       0.066    649     33    135    133     36    245
   590    100     138.700     13     15      3     43      6      2
   590    110      76.260     33     13     10     61     12      3
   590    120      46.800     37     18     15     95     18      7
   590    130      31.030     73     34     11    104     18     10
   590    140      21.560     71     30     15    124     18     10
   590    150      15.480    101     48     19    155     30     19
   590    160      11.500    116     47     29    155     25     22
   590    170       8.669    144     47     33    175     34     33
   590    180       6.651    143     50     46    173     42     41
   590    190       5.223    170     45     38    190     46     34
   590    200       4.095    213     65     42    188     44     51
   590    210       3.287    213     41     55    217     65     60
   590    220       2.626    235     57     64    228     71     95
   590    230       2.138    271     61     72    220     68     90
   590    240       1.743    258     77     82    241     85     89
   590    250       1.436    319     75     95    245     93    118
   590    260       1.193    309     57     75    228     96    126
   590    270       0.989    356     74    111    231     80    145
   590    280       0.830    387     70    103    245     88    163
   590    290       0.695    421     61     96    212    110    188
   590    300       0.591    440     68    113    235    106    163
   590    310       0.498    495     57    113    253     86    205
   590    320       0.424    560     67    148    251    104    217
   590    330       0.359    645     83    159    264    120    287
   590    340       0.305    783     74    197    246    119    311
   590    350       0.265    684     59    167    234    129    335
   590    360       0.228    755     70    159    229    131    407
   590    370       0.197    751     61    158    192    107    376
   590    380       0.170    728     44    172    229     98    321
   590    390       0.147    710     35    195    182     93    355
   590    400       0.128    761     42    148    186     80    347
   590    410       0.111    741     32    178    148     63    342
   590    420       0.098    704     29    148    142     59    267
   590    430       0.085    683     36    147    133     59    284
   590    440       0.074    647     33    124    130     50    262
   590    450       0.066    652     24    116    122     55    233
   600    100     135.900     10     16      7     43      3      0
   600    110      74.220     30     13      5     69      4      2
   600    120      46.470     35     25     13     77      6      8
   600    130      30.540     54     34     12    114     10     10
   600    140      21.260     80     31     22    124     26     16
   600    150      15.430     93     44     17    157     33     20
   600    160      11.270    122     40     25    166     33     26
   600    170       8.472    122     53     29    202     28     30
   600    180       6.587    151     45     35    183     46     34
   600    190       5.132    222     58     44    183     57     51
   600    200       3.988    226     45     57    194     54     53
   600    210       3.223    218     69     52    189     55     55
   600    220       2.587    227     65     57    242     63     75
   600    230       2.084    295     69     57    244     63     84
   600    240       1.713    269     69     92    220     98    103
   600    250       1.403    266     59     76    236     93    107
   600    260       1.165    348     63     79    220     93    123
   600    270       0.979    321     68     79    230     84    148
   600    280       0.819    376     80    102    220    107    143
   600    290       0.688    402     57     77    219     98    164
   600    300       0.575    408     64    122    221     96    168
   600    310       0.493    469     72    130    201     95    174
   600    320       0.420    577     61    132    253    107    229
   600    330       0.355    627     85    170    289    123    248
   600    340       0.296    680     67    202    267    123    348
   600    350       0.261    716     62    194    240    131    360
   600    360       0.221    736     67    163    222    112    360
   600    370       0.192    719     60    157    196    119    388
   600    380       0.168    723     44    163    193    115    354
   600    390       0.146    710     54    165    187    103    343
   600    400       0.127    709     39    191    164     91    328
   600    410       0.109    750     49    154    152     69    314
   600    420       0.095    721     43    126    146     65    295
   600    430       0.084    703     32    139    148     62    297
   600    440       0.073    657     32    158    123     46    286
   600    450       0.065    642     34    121    114     43    259
   610    100     134.300     21     18      3     31      3      0
   610    110      73.600     24     27     11     63     13     10
   610    120      45.740     45     23     12     86      5      7
   610    130      30.520     56     27     16    118     16      8
   610    140      20.970     67     32     21    122     21     17
   610    150      15.180     82     45     27    161     20     16
   610    160      11.230    101     43     37    160     26     21
   610    170       8.332    119     42     32    168     37     31
   610    180       6.476    177     48     36    194     35     35
   610    190       5.010    189     62     45    213     42     41
   610    200       3.966    203     44     49    191     47     45
   610    210       3.147    238     50     65    200     48     53
   610    220       2.513    266     60     49    228     72     70
   610    230       2.041    256     46     67    197     73     68
   610    240       1.678    259     61     69    233     88     89
   610    250       1.387    280     74     79    229     98    103
   610    260       1.140    304     66     87    250     86    131
   610    270       0.956    328     73     95    245     87    145
   610    280       0.800    373     63     85    210    107    148
   610    290       0.668    367     63    106    225    103    163
   610    300       0.561    450     72    106    209     92    183
   610    310       0.483    428     57    128    202     92    192
   610    320       0.411    500     79    149    222    112    225
   610    330       0.347    617     74    166    244    122    270
   610    340       0.299    622     77    159    241    130    300
   610    350       0.254    652     63    135    237    145    377
   610    360       0.220    709     58    158    201    124    342
   610    370       0.188    709     48    170    211    115    375
   610    380       0.164    745     62    180    182     97    363
   610    390       0.143    698     52    178    198     87    357
   610    400       0.125    731     46    145    139     88    358
   610    410       0.108    719     47    153    167     55    344
   610    420       0.093    712     31    148    160     41    301
   610    430       0.083    744     39    142    149     55    302
   610    440       0.072    660     36    140    151     55    294
   610    450       0.064    661     29    144    129     42    254
   620    100     131.400     15     18      5     38      7      2
   620    110      73.480     31     24      5     49     10      1
   620    120      45.310     36     28      9     86     13      3
   620    130      29.800     55     39     18     92     17      7
   620    140      20.500     63     41     22     89     27     18
   620    150      14.740     79     35     27    150     26     22
   620    160      10.890    125     34     30    156     28     21
   620    170       8.260    110     39     33    165     42     20
   620    180       6.346    156     50     39    185     39     27
   620    190       4.910    198     57     38    208     53     42
   620    200       3.851    183     47     50    196     47     56
   620    210       3.057    197     57     50    207     51     55
   620    220       2.493    233     53     50    194     55     72
   620    230       2.016    264     44     62    221     78     68
   620    240       1.656    245     62     72    220     80     86
   620    250       1.349    290     64     75    204     94     99
   620    260       1.126    317     57     76    245     88    101
   620    270       0.936    339     59     93    243     81    122
   620    280       0.783    358     65    109    243     83    136
   620    290       0.656    390     72     80    218     95    157
   620    300       0.559    389     66     89    236     96    200
   620    310       0.480    441     68     96    232    101    194
   620    320       0.403    556     72    149    265     98    244
   620    330       0.343    609     62    162    280    118    265
   620    340       0.295    620     57    183    249    121    278
   620    350       0.253    646     57    161    233    120    308
   620    360       0.218    664     59    164    229    119    406
   620    370       0.187    739     57    157    211    109    399
   620    380       0.162    694     56    148    183    110    363
   620    390       0.141    739     51    182    167     96    394
   620    400       0.122    698     48    158    159     90    390
   620    410       0.107    718     31    143    159     80    333
   620    420       0.093    693     44    148    159     60    335
   620    430       0.081    651     42    145    160     64    347
   620    440       0.072    651     28    130    136     57    291
   620    450       0.063    648     32    123    150     47    265
   630    100     129.200     26     12      7     47      7      0
   630    110      71.780     16     22     11     65     10      4
   630    120      44.720     47     19     20     74     13      4
   630    130      29.440     54     28     19     83     14      4
   630    140      20.380     67     35     23    111     36     12
   630    150      14.740     85     44     25    133     32     18
   630    160      10.910    102     41     33    123     31     26
   630    170       8.155    109     42     33    175     44     24
   630    180       6.222    150     48     40    172     38     26
   630    190       4.792    153     46     44    211     48     51
   630    200       3.794    179     50     46    189     58     41
   630    210       2.986    236     53     50    199     49     59
   630    220       2.427    235     53     53    231     62     70
   630    230       1.982    256     49     70    216     78     82
   630    240       1.595    237     72     75    232     80     80
   630    250       1.331    290     70     79    213     82    119
   630    260       1.109    340     64     86    234     77    106
   630    270       0.916    319     49     76    238     95    148
   630    280       0.771    360     51     76    227     88    134
   630    290       0.646    435     65     92    235     86    169
   630    300       0.548    426     65     95    231     89    183
   630    310       0.470    418     55    105    202    101    205
   630    320       0.398    544     62    130    256    100    222
   630    330       0.339    573     83    138    266    119    255
   630    340       0.288    629     72    184    250    104    277
   630    350       0.250    606     84    155    247    105    299
   630    360       0.211    653     49    171    235    119    344
   630    370       0.183    670     59    155    216    126    396
   630    380       0.160    730     44    166    201     88    385
   630    390       0.138    684     65    145    185     84    341
   630    400       0.121    709     50    150    182     80    347
   630    410       0.106    697     43    148    167     79    330
   630    420       0.092    712     46    134    159     66    313
   630    430       0.080    737     34    146    150     68    295
   630    440       0.071    634     38    136    125     59    293
   630    450       0.062    662     33    148    140     48    277
   640    100     126.200     13     11      6     40      5      3
   640    110      70.930     30     17      9     57     10      4
   640    120      43.920     45     18     11     83      9      6
   640    130      29.080     49     35     22     98     12     14
   640    140      20.110     62     28     22    129     23     14
   640    150      14.400     85     38     24    133     28     18
   640    160      10.750    108     47     18    151     31     17
   640    170       7.966    129     43     34    159     42     31
   640    180       6.128    157     51     30    187     49     27
   640    190       4.792    178     45     44    177     44     45
   640    200       3.742    207     61     49    204     52     48
   640    210       2.986    220     51     42    189     45     57
   640    220       2.399    234     52     66    215     58     62
   640    230       1.951    253     55     74    222     68     94
   640    240       1.598    249     66     67    211     78     90
   640    250       1.324    300     64     74    211     68     97
   640    260       1.074    263     57     64    216     77    114
   640    270       0.902    319     59     95    205    102    120
   640    280       0.759    331     55     88    215     87    150
   640    290       0.634    357     54     96    217     89    188
   640    300       0.539    406     67     84    198     89    177
   640    310       0.457    444     49    106    207     91    197
   640    320       0.389    540     81    117    233    108    230
   640    330       0.333    535     88    171    254    111    234
   640    340       0.283    607     54    165    261    104    266
   640    350       0.245    593     62    179    232    103    287
   640    360       0.211    675     53    188    209    120    378
   640    370       0.181    655     57    167    191    113    389
   640    380       0.158    680     69    166    181    100    369
   640    390       0.137    673     47    168    207     98    350
   640    400       0.120    696     50    175    169     87    350
   640    410       0.104    680     53    138    187     77    346
   640    420       0.090    748     39    144    168     75    346
   640    430       0.079    709     38    133    151     73    326
   640    440       0.069    646     37    155    150     51    299
   640    450       0.061    664     39    121    126     40    280
   650    100     125.200     13      9      9     36      3      2
   650    110      70.100     29     21      9     59      5      1
   650    120      43.150     36     23     21     91     13      7
   650    130      28.600     56     34      9    110     14     14
   650    140      20.080     70     40     29    104     22     10
   650    150      14.240     82     32     22    124     26     17
   650    160      10.490     95     48     31    166     27     21
   650    170       7.889    129     48     34    166     35     21
   650    180       6.025    144     43     33    171     34     21
   650    190       4.677    168     50     35    211     53     37
   650    200       3.686    199     57     57    202     52     43
   650    210       2.961    206     54     45    209     61     60
   650    220       2.343    237     60     60    223     69     69
   650    230       1.926    247     63     52    203     57     90
   650    240       1.567    247     42     72    188     67    110
   650    250       1.289    255     57     69    212     87    109
   650    260       1.055    307     54     86    191     82    114
   650    270       0.893    303     49     84    223     70    134
   650    280       0.744    373     47     90    228     89    122
   650    290       0.629    352     56     94    178     98    136
   650    300       0.533    374     44     89    224     84    157
   650    310       0.450    430     47     93    208     74    171
   650    320       0.382    519     77    122    251     86    212
   650    330       0.325    540     67    156    263    102    220
   650    340       0.281    593     78    143    233    128    239
   650    350       0.242    588     63    145    240    116    267
   650    360       0.209    598     62    110    225    104    354
   650    380       0.155    710     54    152    215    106    380
   650    390       0.135    662     57    146    208    111    348
   650    400       0.117    675     46    169    168     91    349
   650    410       0.103    677     43    165    162     91    348
   650    420       0.090    657     32    145    169     64    342
   650    430       0.078    716     37    143    142     53    336
   650    440       0.069    648     41    152    148     68    321
   650    450       0.061    662     28    137    114     49    296
   660    100     123.400     16     10      8     33      5      2
   660    110      68.790     30     16     11     59     13      3
   660    120      43.100     32     20      9     88      9      7
   660    130      28.480     52     26     16    101     14      7
   660    140      19.580     81     36     29    127     22     10
   660    150      13.990     67     32     23    137     28     15
   660    160      10.250     87     43     36    154     23     25
   660    170       7.795    125     52     31    153     40     33
   660    180       5.949    129     40     38    152     44     34
   660    190       4.625    175     36     47    170     43     43
   660    200       3.632    187     42     44    211     56     45
   660    210       2.895    236     62     54    213     58     57
   660    220       2.317    224     55     38    226     61     65
   660    230       1.906    265     55     54    211     68     77
   660    240       1.538    250     59     69    199     73     98
   660    250       1.266    267     56     71    225     84    101
   660    260       1.046    272     56     72    214     50    108
   660    270       0.870    334     54     80    233     85    115
   660    280       0.737    323     55     82    233     91    146
   660    290       0.616    337     59     91    207     92    151
   660    300       0.517    376     60     90    212    104    158
   660    310       0.448    423     45     91    201     95    171
   660    320       0.378    455     72    128    206     76    194
   660    330       0.318    540     79    139    247    102    220
   660    340       0.276    582     76    144    233     99    251
   660    350       0.239    587     61    146    242    118    263
   660    360       0.206    594     69    160    225    130    299
   660    370       0.174    673     56    148    211    133    371
   660    380       0.153    692     66    154    188    108    355
   660    390       0.132    714     65    173    188    112    401
   660    400       0.116    717     39    148    184    117    347
   660    410       0.102    683     44    164    167     74    344
   660    420       0.088    658     41    153    161     72    345
   660    430       0.077    646     39    148    133     83    336
   660    440       0.068    644     40    134    152     56    310
   660    450       0.060    637     27    137    143     51    287
   670    100     121.600     19     16      6     30      3      5
   670    110      68.690     28     22     11     79      9      6
   670    120      42.240     37     23     12     70      4      7
   670    130      27.980     44     29     11     98     14      9
   670    140      19.280     80     36     15    114     22     11
   670    150      13.930     86     44     18    117     26     17
   670    160      10.210    102     50     29    139     39     29
   670    170       7.649    117     31     23    141     36     21
   670    180       5.853    154     50     42    198     47     41
   670    190       4.553    159     58     43    180     59     38
   670    200       3.575    198     46     36    200     48     36
   670    210       2.823    203     51     52    218     54     64
   670    220       2.287    218     49     36    195     48     68
   670    230       1.877    237     58     56    199     64     82
   670    240       1.529    237     70     73    219     76     68
   670    250       1.258    272     48     71    186     88    102
   670    260       1.037    296     67     68    203     80    111
   670    270       0.852    281     67     73    205     71    119
   670    280       0.721    344     52     67    191     96    137
   670    290       0.609    373     50     86    188     82    132
   670    300       0.514    394     73     93    197    112    175
   670    310       0.439    436     51     90    199     78    149
   670    320       0.371    487     68    116    240     85    198
   670    330       0.319    526     65    148    253    100    216
   670    340       0.272    580     62    138    228    109    257
   670    350       0.234    546     78    153    232     87    242
   670    360       0.200    591     48    154    216    124    282
   670    370       0.172    637     53    159    203    124    345
   670    380       0.150    632     44    145    193    106    362
   670    390       0.131    671     54    139    179     85    381
   670    400       0.114    662     48    136    168     99    353
   670    410       0.100    668     39    143    154     88    401
   670    420       0.087    647     37    155    157     62    337
   670    430       0.076    655     38    127    155     71    339
   670    440       0.068    671     39    139    145     48    281
   670    450       0.059    668     35    116    145     46    300
   680    100     119.300     11     15      9     50      6      4
   680    110      67.750     17     11     10     64      4      2
   680    120      41.600     38     25     10     55     11      7
   680    130      27.790     60     23     13     99     15      9
   680    140      19.080     60     40     14    121     18     19
   680    150      13.710     58     50     30    145     17     22
   680    160      10.000    116     42     26    139     25     15
   680    170       7.528    121     46     27    189     30     19
   680    180       5.748    126     41     39    183     49     29
   680    190       4.463    149     50     30    153     40     34
   680    200       3.546    188     45     42    160     45     35
   680    210       2.806    205     39     49    191     50     56
   680    220       2.244    208     53     34    214     54     61
   680    230       1.844    242     59     52    182     65     84
   680    240       1.500    241     71     59    187     54     77
   680    250       1.231    261     55     62    190     75    100
   680    260       1.022    289     53     81    222     68     99
   680    270       0.841    283     54     75    216     80    130
   680    280       0.710    330     69     85    201     76    147
   680    290       0.599    359     47     94    202     91    149
   680    300       0.504    382     48    110    224     87    170
   680    310       0.430    376     57     98    195    100    183
   680    320       0.367    475     62    121    221     84    170
   680    330       0.310    540     73    127    220    100    209
   680    340       0.267    561     68    151    240     91    260
   680    350       0.233    567     67    149    210    102    250
   680    360       0.199    580     59    137    227    104    282
   680    370       0.174    570     44    150    211    117    350
   680    380       0.149    581     50    135    213    129    343
   680    390       0.130    653     58    145    167    102    378
   680    400       0.113    632     46    156    167     92    369
   680    410       0.098    642     41    146    183     86    347
   680    420       0.086    654     38    143    185     74    348
   680    430       0.076    654     34    158    169     68    330
   680    440       0.067    652     37    161    132     70    293
   680    450       0.058    636     24    130    133     66    300
   690    100     118.400     12      4      6     41      6      1
   690    110      66.610     28     25      5     46      8      1
   690    120      41.800     36     21     14     72     10      9
   690    130      27.390     44     22     13     96     16     11
   690    140      19.000     67     29     16    120     14     11
   690    150      13.600     90     29     23    114     18     16
   690    160       9.910    107     28     23    148     33     12
