Nm3jbins 5
m0_binning   50  10  500  10
m12_binning  26  100  350  10
NscanPoints  1300
    m0    m12      Xsec     nsel    n_a    n_d      sb1     sb2     sb3     sb4     sb5  slmsb1  slmsb2  slmsb3  slmsb4  slmsb5   slsb1   slsb2   slsb3   slsb4   slsb5  slsig1  slsig2  slsig3  slsig4  slsig5
   260    290       1.446   1186     60    297       29      48      66      31      24       9       9      14       6       3       6      18      15      15       3      49      79     103      70      20 
   260    300       1.196   1415     78    348       28      53      97      44      25       7       6      19       8       6       7      18      28      10       2      53      85     131      76      47 
   260    310       0.991   1390     84    378       32      48      78      45      22       9       3      13       7       5      13      17      26      14       8      48      62     136      66      34 
   260    320       0.841   1488     67    362       29      51      73      52      15       2       7      13       9       6       9      17      20       8       4      48      65     114      63      40 
   260    330       0.695   1555     65    353       24      53      74      38      21       3      15      18       8       3       5      12      22      10       4      38      89     114      86      41 
   260    340       0.588   1399     60    366       19      35      63      43      18       6      10       9       8       6       5      13      26       8       2      39      77     112      74      38 
   260    350       0.495   1441     68    328       20      36      70      50      20       7      10      13       8       0       6       9      14       7       7      56      74     117      66      38 
   270    100    2253.000     16     13      9        3       8       8       2       0       0       0       2       1       0       0       0       0       0       0       0       0       0       1       0 
   270    110     210.400    124     43     27       18      32      47      30       6       6       4       9       7       3       5       6      10       7       2       2       5      11       2       0 
   270    120     117.000    224     94     67       35      62      92      44       9       3      10      25      10       1       4       5      15       8       0       4       6       6      11       1 
   270    130      76.070    275    109     94       37      84     144      62      24       4      18      19       8       1      10      14      24      13       3      10      14      21      12       2 
   270    140      53.110    406    155    124       55     107     137      61      30      11      17      24      26       7      14      19      21      18       4       9      15      16      14       7 
   270    150      37.920    793    164    237       51     122     174      94      28      20      48      48      17       8      17      41      35      17       6      33      36      63      35      10 
   270    160      28.040    880    151    287       54     115     204     102      39      20      37      45      23       6      22      41      50      23       4      31      53      61      45      22 
   270    170      21.130    971    150    267       58     114     202      88      31      20      40      49      18       5      28      35      57      27       2      30      59      84      36      11 
   270    180      16.050   1069    161    288       68     111     179      82      39      18      34      40      21       6      13      32      51      19       4      32      85      97      48      15 
   270    190      12.210   1160    135    307       54     109     148      73      25      11      34      29      18      10      16      32      50      15       4      35      78      93      46      26 
   270    200       9.653   1161    128    304       51     122     147      73      28       9      19      26       8      10      16      33      47      14       8      45      86     104      49      19 
   270    210       7.579   1200    138    299       57      97     104      76      27      10      21      28      11       8      17      36      39      14       6      43      77     113      45      25 
   270    220       6.093   1307     93    324       35      93     108      78      27      12      24      30      12       6      19      22      34      11       7      49      77     127      39      20 
   270    230       4.859   1246    111    293       47      89     113      62      30      11      24      23      11       8      11      26      47      13       8      64     102     127      47      24 
   270    240       3.918   1271    103    339       43      86     103      58      31      10      15      28       9       3      14      27      36      14       9      55     105     119      56      27 
   270    250       3.155   1265     74    324       38      73     101      47      18      10      15      17      11       4      15      35      31      21       4      48      87     120      49      24 
   270    260       2.568   1202     91    299       36      71      83      56      17       8      12      22       9       5      14      22      33      11       4      51      81     122      56      26 
   270    270       2.113   1158     75    301       27      57      77      48      13       3       8      20       9       4       9      21      24      12       6      49      96     116      57      33 
   270    280       1.710   1201     67    263       25      42      77      42      27       7      10      16       3       3       6      26      24      14      10      42      87     107      61      23 
   270    290       1.423   1169     49    281       26      42      71      36      14       8      12      13       6       4       8      10      26      19       6      46     110     115      73      26 
   270    300       1.166   1413     87    396       39      49      87      49      23      10      10      13       8       4      13      18      20      15       4      33      70     134      74      31 
   270    310       0.978   1398     66    412       32      54      82      57      23       3       9       9       9       6       8      12      26      10       6      57      73     128      72      28 
   270    320       0.823   1495     88    354       26      55      73      36      18       2      13      11       9       7      13      11      13      13       1      44      85     116      85      32 
   270    330       0.679   1426     62    410       24      49      61      33      28       6       4      11      10       1      11      12      22       7       5      47      90     128      71      41 
   270    340       0.577   1425     65    359       32      39      69      38      16       4      14       8       9       5       1      15      19       8       3      39      75     124      90      47 
   270    350       0.484   1452     59    365       17      38      71      23      24       8       7       9       0       2       3       8      18      10       4      49      86     112      75      34 
   280    100    1983.000     14      2      8        3       3       8       4       2       1       2       2       1       0       2       0       2       2       0       0       0       0       1       0 
   280    110     197.000    108     51     33       21      45      53      23      13       0      10      13       8       1       5       4      15       4       1       3       6      13       2       0 
   280    120     111.500    182     72     65       32      54     108      39       9       9       9      20       9       1       8      10      12       8       4       7       5      20       9       2 
   280    130      72.710    313    103    104       41      78     147      64      20       9      16      18      11       4       8      17      25       9       1      12      11      29      10       8 
   280    140      51.050    426    120    120       57     108     149      80      33      13      16      35       9       2      12      11      27      14       5      10      17      31       5       5 
   280    150      36.530    784    173    243       69     166     187      80      38       7      47      46      30       7      21      32      47      32       6      32      52      59      46      14 
   280    160      26.880    880    180    283       61     140     186     101      47      14      36      60      20       3      12      43      34      27       9      28      35      85      43      15 
   280    170      20.420   1003    160    304       52     134     177      88      23      16      41      33      20      11      21      45      52      27       8      33      64      90      40      13 
   280    180      15.450   1084    163    303       57     137     177      97      24      15      38      38      21       5      19      49      45      22       4      44      69      98      42      15 
   280    190      12.000   1149    165    317       54     116     184      77      44      19      32      42      14       6      28      32      39      26       9      43      77     115      46      19 
   280    200       9.345   1196    114    309       63     118     143      81      26      15      18      35      17       4      11      48      48      22       7      34      75     112      37      19 
   280    210       7.353   1270    114    313       61     102     127      65      21      15      27      29      16       4      16      27      37      15      12      46      92     119      51      19 
   280    220       5.940   1252    130    324       40      92     128      63      26       7      18      28      11       4      12      22      33      14       5      57      96     123      57      23 
   280    230       4.717   1307    113    320       46      95     138      62      25       8      18      23      10       8      17      35      35      16       7      61      91     143      56      23 
   280    240       3.809   1288     99    293       42      75     101      65      19       5      16      37       8       5      14      35      35      10       5      56      86     158      79      28 
   280    250       3.052   1258    114    305       39      81     100      51      16       6      29      22      15       5      10      24      26      12      10      55      99     116      57      23 
   280    260       2.502   1208     87    307       44      82      96      48      18      15      21      29      14       5       7      20      33      10       5      60      86     134      67      20 
   280    270       2.039   1203    105    322       36      54      82      41      17       2      13      15      11       9      13      19      31       8       9      46      88     145      58      28 
   280    280       1.678   1184     80    282       30      45      80      43      16       3      21      18       9       3       8      11      24       9       8      38      86     149      65      21 
   280    290       1.376   1156     63    232       26      49      66      35      15       3      19      13       7       2       6      21      21      13       5      53      82     135      66      23 
   280    300       1.150   1498     85    356       40      61      93      44      27       6      18      17      12       2      12      26      24      13       5      54     100     122      73      37 
   280    310       0.953   1449     66    387       30      49      83      48      14       5      17      13       9       6      10      19      19      12       4      51      86     135      70      42 
   280    320       0.794   1443     74    380       40      48      79      40      12       4      14      17      12       7       2       7      21      15       7      43      82     127      59      43 
   280    330       0.662   1434     76    355       26      56      63      44      23      10       5      17       7       5       9      18      19      18       3      38      84     133      77      49 
   280    340       0.565   1469     62    350       20      51      64      41      18       5       3      13       7       1       8      22      16      10       8      51      72     123      75      40 
   280    350       0.478   1404     58    366       29      47      77      44      24       4      10      10       6       5       6      12      15       5       2      59      90     122      75      38 
   290    100    1664.000     18     10      5        5       3       9       2       1       2       2       3       2       0       1       1       3       0       0       0       1       0       0       0 
   290    110     185.300    121     43     37       18      44      53      21       7       3       6      17       7       1       4       7      14       4       1       2       2      11       6       0 
   290    120     107.000    196     84     77       24      64      99      36      15      12      15      25       8       5       7       9      19       8       3       7       9      19       7       3 
   290    130      70.720    309    110     94       62      85     132      63      19       7      11      26       9       5       7      16      27      14       3       7      12      23      11       2 
   290    140      49.180    390    131    134       52      96     150      67      25       8      22      32      10       3       8      17      25      13       6       6      17      28      14       1 
   290    150      35.530    535    154    164       51     120     187      66      17      15      23      30      12       2       9      19      23      11       4      14      16      36      17       7 
   290    160      25.950    856    192    285       58     142     186      98      33      14      29      43      21       7      26      41      61      27       8      47      85      94      47      20 
   290    170      19.660    947    164    272       66     158     186      95      28      20      40      59      24      11      20      36      61      25       4      33      79      98      44      17 
   290    180      15.130   1046    179    292       71     140     205      97      38      13      44      34      26       6      27      51      71      23      16      39      69      95      52      15 
   290    190      11.580   1141    150    303       54     119     168      83      32      20      29      48      20       5      25      33      46      21       8      35      81     115      48      24 
   290    200       9.091   1263    135    335       54     101     168      91      32       8      29      26      15       4      23      42      44      16       5      55      89     108      58      12 
   290    210       7.139   1345    110    324       68     116     135      80      21      10      21      36      14       9      24      33      47      22      13      54     104     124      69      22 
   290    220       5.757   1274    119    346       39      95     148      70      20      16      23      28       9       4      12      27      49      20       6      65      94     139      54      24 
   290    230       4.588   1305    114    329       50      84     126      48      31       7      22      23       8       7      20      33      40      19       8      54     117     123      58      24 
   290    240       3.724   1269    104    307       48      99     109      64      20      10      28      28       1       2      16      36      47      15       6      49     109     154      89      27 
   290    250       3.020   1203     95    326       36     100     106      45      16       6      12      30      12       9      23      29      42      14       9      65      99     157      59      25 
   290    260       2.444   1307    121    333       31      57     104      73      20       8      24      27      13       9      16      25      32      13       1      44     110     126      64      19 
   290    270       1.989   1255     76    299       28      50      79      53      25       7      18      27      11       9      14      23      25      18       4      58     100     152      80      27 
   290    280       1.630   1131     79    285       26      55      70      42      24       6       7      17      11       4      12      18      35      11       7      52      85     156      76      33 
   290    290       1.359   1209     68    261       16      45      73      41      15       8       8      16      13       3      12      27      19      15       5      49      83     149      76      38 
   290    300       1.120   1512     83    377       30      71      96      51      28      14      12      19       8       4       8      23      20       9       4      52      76     118      74      33 
   290    310       0.929   1488     81    400       31      52      86      53      24       7      13      13      10       6       8      19      30       8       9      49      95     153      74      31 
   290    320       0.776   1548     73    370       24      55      67      45      17       3       6      10       6       3       7      10      17      10       4      47     103     138      70      36 
   290    330       0.654   1472     74    390       37      49      80      36      24       3      14      13       7       2      10      11      21       9       3      51      90     125      71      37 
   290    340       0.548   1401     64    353       28      42      70      37      20       4       8      15       4       1       8      19      10      13       4      49      78     133      76      46 
   290    350       0.468   1490     51    380       35      35      55      37      20       3      11      13       7       4       8      10      21      13       6      53      77     116      68      43 
   300    100    1343.000     29     15      8        2       6      10       2       0       1       3       7       1       0       0       1       0       1       0       1       0       0       0       1 
   300    110     173.400    111     63     34       14      36      51      30       4       2       7      12       7       2       4       5      10       4       2       6       4      11       6       3 
   300    120     102.700    193     83     82       34      71      99      41      13       5       7      15       7       2       6       7      19       5       2       5       9      16       8       2 
   300    130      67.840    311     97     85       36      82     150      54      13      12      16      26      11       4       7      13      25      14       2       5       7      23      14       2 
   300    140      47.080    398    115    124       37      89     172      68      19       8      16      30      18       2      13      15      22      10       8       4      11      30      18       3 
   300    150      34.300    526    130    155       59     106     158      72      18      13      22      31      20       6      13      26      25      17       6      12       8      36      20       6 
   300    160      25.050    853    192    256       70     174     207     115      43      20      42      41      26      10      23      34      56      33       5      24      72      85      29       7 
   300    170      19.090    947    208    292       75     145     204      94      25      20      39      56      17       6      18      46      61      21       6      33      82     114      45      15 
   300    180      14.370   1084    150    307       60     144     181     113      39      19      37      47      30       8      12      36      62      18       7      42      79     101      56      10 
   300    190      11.170   1133    147    328       77     127     184      82      33      14      39      34      23       8      14      39      50      24       5      49     106     106      57      21 
   300    200       8.777   1233    138    341       59     111     143      88      38      17      35      25      16      13      23      41      42      24       3      56      95     102      46      29 
   300    210       6.931   1270    133    338       59     102     173      83      35      11      31      24      15       4      13      23      44      18      13      46     104     117      56      27 
   300    220       5.502   1361    123    362       39      97     134      77      37       9      28      20      10       7      24      29      36      24       9      42      78     141      55      20 
   300    230       4.425   1341    110    317       45      90     117      77      18      12      20      23      13       2      12      26      30      20      11      44      86     139      68      28 
   300    240       3.625   1241    128    358       40      88     118      50      32      14      23      45      15       2      14      35      31      14       7      59     119     145      67      38 
   300    250       2.935   1261    108    364       43      82     109      60      27      12      26      37      14       6      13      28      44      22       8      56     106     149      76      25 
   300    260       2.361   1322     96    339       31      71      91      46      24       9      20      31       8       2      15      30      24      16       6      61      89     157      65      25 
   300    270       1.960   1239     87    335       19      70      84      47      28      11       9      11       8       1      16      29      30      10       8      63     140     154      60      31 
   300    280       1.611   1248     77    310       25      59      91      45      15       9      17      19      16       2       5      17      31      19       3      43      94     156      73      31 
   300    290       1.330   1452     95    372       35      56      95      61      23      11      11      17      11       6       5      16      23      14       6      65     101     138      80      36 
   300    300       1.103   1496     74    370       30      61      85      47      14       7      12      17      11       4      13      20      28      15      10      47     108     137      85      31 
   300    310       0.921   1532     73    390       25      52      88      51      22       5      14      16       9       2      14      25      20      12       6      44      99     135      67      38 
   300    320       0.761   1496     76    383       26      59      76      44      23       6       7      12       7       6       9      17      25      16       5      56     104     146      80      41 
   300    330       0.642   1438     65    377       19      45      58      43      22       2       8      13       5       0       7       8      15      10       5      61      92     135      77      36 
   300    340       0.547   1469     64    407       25      44      62      39      20       5      11      11       8       3       6      11      20      20       4      48      79     125      78      38 
   300    350       0.458   1429     55    371       20      35      67      34      17       1       5      15       6       3       7      10      19       7       5      51      85     132      76      43 
   310    100     989.800     27     13     13       12      15      23       4       4       1       2       7       1       0       2       2       6       1       0       1       0       0       1       0 
   310    110     165.000    126     72     58       28      51      88      33       9      10      14      14       4       2       6       3      12      11       2       2       5       9       6       3 
   310    120      98.210    205     95     70       30      60     104      38      11      11       6      20       4       2       4       9      17       6       4       5       8      12       7       8 
   310    130      64.510    305     97     97       37     105     124      52      22       9      18      35       7       6       9      20      26       9       4       9      15      13      12       3 
   310    140      45.590    389    129    124       58     102     134      79      34       4      20      34      12       8      10      17      23      14       4       5      19      32      12       6 
   310    150      32.850    493    140    147       50     102     174      84      23       6      28      36      15       3      14      16      28      15       7      13      25      49      16       8 
   310    160      24.380    633    165    205       43     110     177     101      31      11      28      29      21       4       8      23      41       6       2      21      26      26      13      12 
   310    170      18.210    995    192    272       73     148     182     101      36      16      46      62      24       7      16      41      52      35       5      39      73     102      49      17 
   310    180      14.070   1092    158    283       61     153     174     110      37      20      47      38      19       6      17      55      65      28      11      48      85     114      53      24 
   310    190      10.830   1146    164    319       64     122     167      82      40      19      37      43      24       6      20      38      56      26       7      56      83     113      50      25 
   310    200       8.587   1294    151    342       66     117     157      92      37      19      41      34      16       4      23      49      42      24       8      52      89     110      56      20 
   310    210       6.736   1300    129    351       69     107     151      68      24      12      23      29      19       3       9      40      57      23       5      45     100     142      56      25 
   310    220       5.415   1324    130    333       47      97     130      74      35      14      19      37      10       2      11      38      35      18       8      43      93     111      68      17 
   310    230       4.298   1388    109    320       53      92     113      65      31      12      19      23       6       5      18      35      32      15       9      52      92     148      60      37 
   310    240       3.547   1346    115    336       40      95     113      60      18      13      21      32      13       9      22      33      30      23       4      61     111     150      79      20 
   310    250       2.848   1282    124    387       38      90      87      53      22      14      25      28      13       6      20      37      43      19       8      66     105     135      60      31 
   310    260       2.339   1317     94    349       41      83      99      52      21       7      18      16      13       3      25      20      32      17       9      66     127     160      85      22 
   310    270       1.904   1239     86    338       27      71      99      45      18       8      20      29      16       4      15      26      43       9       5      70     119     147      77      31 
   310    280       1.562   1241     72    360       34      62      85      51      12       8      18      17      14       1      14      24      30      11       8      57      95     158      50      37 
   310    290       1.297   1427     96    383       28      79      93      53      23       3      14      18       7       1      11      15      19      16       6      55     120     151      73      28 
   310    300       1.061   1459     81    390       43      65     101      52      17      11      15      27      12       5      14      19      38      15       4      60     107     131      86      30 
   310    310       0.904   1490     60    400       30      53      85      39      31       9      18      26       7       3      10      24      21      16       7      44     110     160      85      40 
   310    320       0.750   1501     78    385       27      61      79      40      21       3       9      14       7       5       6      17      28      11       5      56      94     144      68      50 
   310    330       0.629   1414     85    390       24      43      68      39      24       4       8       4       3       3       6      18      15      16      11      53     113     141      77      31 
   310    340       0.532   1439     81    373       25      54      70      56      27       4       8      16       9       6       7      18      25      17       5      49      92     135      72      40 
   310    350       0.453   1493     52    362       26      42      58      42      16       2       6      12      11       3       4      13      18       9       8      48      87     145      84      39 
   320    100     659.400     37     23     13       11      21      17      10       7       1       5       8       1       0       1       0       3       0       0       0       0       2       0       0 
   320    110     154.900    139     93     52       26      37     108      37       7       2       8      25       7       1       3       5       6       7       3       2       7      14       5       1 
   320    120      94.050    201     65     52       24      55      87      48      11       6      24      16      15       2       8       8      16       4       2       8      12      20      17       3 
   320    130      62.320    314    134     93       32      86     111      54      18       4      19      31       9       2      10      15      14      11       5       9      12      18      20       5 
   320    140      43.960    418    108    129       48      85     150      67      18      10      19      29      13       4       8      14      19      15       2      10      16      27      11       3 
   320    150      31.800    526    127    168       61     124     185      77      23       9      27      26      18       8      12      15      30      15       5       9      20      42      14       3 
   320    160      23.570    625    160    163       59     128     172      81      24      11      26      40      13       5      10      17      29      17       4      21      22      51      25      16 
   320    170      17.790    879    219    267       64     145     221      85      40      18      49      52      26       6      18      48      49      20       9      32      44      68      21       8 
   320    180      13.410   1106    174    305       60     164     218      89      33      18      38      55      22       5      22      43      64      19      10      38      89     129      46      18 
   320    190      10.430   1115    152    332       70     139     183     104      32      14      32      49      21       8      28      45      57      25      10      43     119     134      63      33 
   320    200       8.211   1172    159    354       59     117     146      96      34      15      36      30      22       7      25      39      58      19       4      53     101     120      67      19 
   320    210       6.530   1369    140    371       68     103     154      84      32      12      34      35      18       3      23      44      54      28       9      54     106     138      57      23 
   320    220       5.237   1308    130    341       51     104     143      72      28      15      27      39      15       6      19      43      49      18       6      40     111     107      76      26 
   320    230       4.241   1356    127    354       41     107     134      65      25      11      19      26      14       1      17      33      36      23       9      68     104     130      62      32 
   320    240       3.424   1406    112    354       46      98     118      63      16      11      25      24      13       3      17      24      37      17       4      70     100     147      55      25 
   320    250       2.794   1291    125    356       53      95     109      51      18       5      25      34       8       8      17      33      43       9      10      61     106     149      71      22 
   320    260       2.276   1282    106    370       42      90     105      40      18       7      26      29       8       5      14      36      42      17       7      55      92     153      74      24 
   320    270       1.871   1266     90    343       30      81     104      48      19       9      24      18      13       3      14      22      30      18       6      57     110     168      79      35 
   320    280       1.524   1173     81    312       29      51      88      37      19       6      17      23      10       0      17      18      35      17       7      56     119     165      78      42 
   320    290       1.261   1491    114    389       33      83      94      50      13      10      14      30       9       8      14      21      33      16       1      60     126     161      97      29 
   320    300       1.051   1518     80    414       33      64      77      44      20       9      13      18       8       7      17      25      26      10       3      53     108     144      75      34 
   320    310       0.876   1531     82    361       34      66      77      51      25       7       9      15       7       5       9      23      22      18       5      58     110     151      98      39 
   320    320       0.744   1480     68    398       39      50      78      42      21       5      12      16       7       0      10      13      21      11       6      51     121     157      80      36 
   320    330       0.624   1518     87    392       22      53      91      42      22       4       7      17       7       4      11      16      20      14       5      51      92     114      75      41 
   320    340       0.523   1480     57    365       27      37      66      31      14       2       7       7       5       2       9      10      29      13       4      69      93     157      87      50 
   320    350       0.445   1463     46    378       21      44      74      43      21       5      16      10       8       3       7      14      15      15       3      42     110     122      89      51 
   330    100     472.300     57     30     16       10      29      40      13       5       2       0       7       4       1       0       3       4       1       0       0       0       4       0       1 
   330    110     151.300    143     71     56       26      51      83      24      14       8       8      17       8       2       2       4      12       4       0       3       3       6       3       2 
   330    120      89.370    214     79     74       35      62      81      40      11       3      15      18      11       2      11      15      13       7       1       7       8      24       8       2 
   330    130      60.700    302    113     93       42      87     108      59      16       7      10      31      11       5      11      20      29      11       6       8      18      24      11       7 
   330    140      42.280    399    125    127       51      96     167      78      15      11      16      25      11       1       7      19      27      10       5      10      16      21      15      10 
   330    150      30.770    472    133    156       54     112     160      83      18      10      17      33      10       2      12      29      28      11       3      10      19      32      24       4 
   330    160      22.790    605    160    207       57     115     173      75      29       6      22      30      18       4      14      16      32      19       5      20      23      42      19       5 
   330    170      17.300    738    150    191       61     132     192      94      30      20      31      37      14       4      12      29      40      16       6      21      30      50      29      10 
   330    180      13.070   1036    175    299       61     147     189      98      31      25      48      56      24      12      16      65      53      29      11      41      86     129      65      22 
   330    190      10.190   1210    145    324       67     136     187     100      38      21      30      58      28       8      25      59      71      17      12      38      94     130      61      31 
   330    200       8.002   1214    174    360       63     126     189      86      32      25      34      37      15       8      19      44      44      32       7      56     103     134      78      35 
   330    210       6.397   1354    134    353       64     133     161      90      33      14      31      45      20      14      17      32      59      22       6      33     101     148      67      20 
   330    220       5.109   1338    139    389       68     110     153      85      35      18      20      42      16       6      17      32      48      13       8      43      96     136      80      34 
   330    230       4.117   1369    127    351       44     105     107      76      39      11      31      32      14       3      16      43      46      22       6      62     111     134      86      26 
   330    240       3.307   1375     99    374       45      88     123      64      27       7      27      34      14       3      20      39      46      21       8      73     115     132      54      24 
   330    250       2.698   1246    126    396       40      91     102      56      20      19      22      30      14       3      24      32      42      15       5      78     127     138      80      40 
   330    260       2.228   1305     85    373       46      76      86      54      20      10      21      27      13       9      22      32      42      15       4      75     114     151      79      30 
   330    270       1.814   1350     76    343       38      90      91      48      23      10      12      24      18       4      12      32      33      11       7      54     135     167      75      41 
   330    280       1.512   1308     90    316       28      49      82      46      20       6      16      19       8       2      13      29      30      10       5      62     116     168      82      27 
   330    290       1.236   1462     98    420       43      83      96      39      20       4      20      22      11       4       9      22      36      12       6      75     134     167      85      38 
   330    300       1.026   1498     90    394       37      82      86      56      21       7      12      25       7       4      11      28      31       8       6      77     106     161      87      47 
   330    310       0.863   1537     94    390       28      69      93      50      26       9      12      12       7       5       7      17      31      11      10      83     107     128     106      34 
   330    320       0.725   1545     74    365       35      45      88      44      18       3       9      18      11       7       7      20      25      12       4      51     111     154      72      39 
   330    330       0.604   1509     82    368       18      60      75      35      22      10       7      18       3       7      10      26      18       8       6      61      81     141      97      47 
   330    340       0.517   1519     54    358       23      51      59      41      15       7      18      14       7       3      10      12      14      11       8      46      97     148     103      31 
   330    350       0.438   1476     53    338       35      46      66      35      15       2       5      17       5       4       6      19      24       5       0      51      88     131      77      42 
   340    100     379.900     72     42     25       19      22      43      23       5       3       2       6       3       0       1       5       6       3       1       0       1       4       3       2 
   340    110     142.000    166     94     54       40      57      93      43      14       8      11      18      13       3       3       5       9       5       1       0       6      10       2       3 
   340    120      86.390    190     73     55       22      58     107      42      16       1       5      16      12       5       7      11      16       8       5       3       7      16      10       3 
   340    130      58.300    308     93     97       39      85     123      40      12      16      11      24       8       5      11      15      26      13       1      11      16      22      13       4 
   340    140      40.970    415    127    119       55     108     154      68      28      10      16      30      19       2      12      14      20      16       4       9      19      27      19       4 
   340    150      29.350    466    140    171       61     110     168      89      24      10      23      28      18       3      10      23      19      15       3      10      24      39      15       4 
   340    160      22.430    637    147    180       54     123     181      70      26      12      23      32      11       6       9      23      33      10      10      10      35      42      26       9 
   340    170      16.580    746    129    200       58     121     178      76      24       6      27      35      16       9      15      24      32      20       6      29      29      60      27      11 
   340    180      12.790    851    156    227       72     161     208      80      31      11      29      40      15       8      11      22      40      16       4      25      56      69      33      14 
   340    190       9.753   1125    162    361       65     157     176     107      35      20      45      53      33       9      16      36      58      26      13      60     101     126      60      27 
   340    200       7.782   1238    169    336       51     132     150     114      43      22      39      50      18       7      20      41      61      35       9      50     105     134      67      25 
   340    210       6.218   1304    158    353       62     110     143      88      32      16      31      60      24       7      26      42      67      31       9      68     110     138      71      26 
   340    220       4.973   1315    132    362       54      95     143      79      32      11      34      41      22       8      18      47      60      25       4      60     122     144      57      27 
   340    230       3.940   1358    125    386       52      95     143      59      23      14      27      34      19       8      16      29      48      22       5      52     118     129      72      26 
   340    240       3.227   1388    122    338       44      95     129      53      22       6      30      36      14       8      10      30      30      21       3      55     119     156      73      25 
   340    250       2.615   1302    118    375       53      81     120      60      21      12      23      29      17       4      22      33      48      17       6      59     126     153      68      22 
   340    260       2.146   1293    113    367       30      75     104      55      21      14      23      23      15       7      14      32      40      24       7      69     135     164      77      29 
   340    270       1.792   1291     92    324       37      80      91      37      21       9      20      25       8       5      14      36      40      17       8      71     139     150      75      36 
   340    280       1.481   1308     87    339       29      95      82      46      31       1      13      23      16       5      10      30      31      17       2      58     122     165      62      38 
   340    290       1.199   1525     98    393       41      95     101      49      17       6      23      27      11       3      14      20      43      16       4      64     142     165      77      40 
   340    300       1.004   1570     82    421       23      81      90      57      21       6      20      17      21       3      17      27      29      14       5      64      95     193      76      41 
   340    310       0.847   1517     80    368       35      61      87      49      14       3      21      10      10       3       9      16      31      15       4      83     113     165     106      46 
   340    320       0.708   1547     72    407       34      56      81      39      17       9      14       9       9       2      10      12      31      14       5      53     123     151      74      44 
   340    330       0.593   1477     79    364       23      49      69      46      14       5      15      18       7       1       4      19      21      13       5      57     105     162      85      45 
   340    340       0.501   1474     58    382       16      48      62      54      11       8       7      13      13       2       5      12      28      13       6      54     111     146      65      39 
   340    350       0.426   1506     55    360       29      41      76      44      21       3      12      10       5       5       7      10      13      12       4      55      99     135      81      40 
   350    100     327.700     57     33     19       18      34      44      17       2       1       8       7       1       1       0       4       7       3       2       1       2       3       4       2 
